133.95089814315241	133.89275890577312	130.228800158446	137.80302351040316	126.68261203913389	127.97778838076319	133.79510594638123	134.36244958238876	135.16724383778157	133.89275890577312	133.88678468757337	130.21616593697632	137.77214284359388	126.65432655286497	127.97286022684342	133.78608134358208	134.32304090875724	135.16357991031975	130.228800158446	130.21616593697632	128.4962560619936	134.3469021373282	123.56555011372383	124.86889258894855	130.10894801605156	131.63451050216145	131.78273589605857	137.80302351040316	137.77214284359388	134.3469021373282	145.19499764094778	132.71520919416852	133.3275077331201	137.65901199827226	137.0239478066287	140.07450958994775	126.68261203913389	126.65432655286497	123.56555011372383	132.71520919416852	126.03189813412713	123.51175637945458	126.52360259620791	127.57445970625957	128.68627639401797	127.97778838076319	127.97286022684342	124.86889258894855	133.3275077331201	123.51175637945458	162.90279425928276	127.9448738701924	138.99738504194434	128.24931796327564	133.79510594638123	133.78608134358208	130.10894801605156	137.65901199827226	126.52360259620791	127.9448738701924	133.94504004853712	134.2677290755066	135.11505766544968	134.36244958238876	134.32304090875724	131.63451050216145	137.0239478066287	127.57445970625957	138.99738504194434	134.2677290755066	143.11011726113225	135.40324234730124	135.16724383778157	135.16357991031975	131.78273589605857	140.07450958994775	128.68627639401797	128.24931796327564	135.11505766544968	135.40324234730124	139.41192805846836
125.77283881328829	125.56967249087081	125.30009511443394	132.87321085532108	122.70531750891007	125.42872715968825	124.3213600949675	125.56614218345375	128.86772165295622	125.56967249087081	125.59533287571487	125.28749530854988	132.7382063691833	122.63991288923746	125.41893732654485	124.29981288936287	125.55281329718544	128.88798586756704	125.30009511443394	125.28749530854988	125.15953799250957	132.51733958522948	122.40445858232124	125.14893185050536	124.02130064005192	125.28443216195822	128.65664463651638	132.87321085532108	132.7382063691833	132.51733958522948	143.20164398624854	131.2234784010493	132.66528597938847	131.61448528566868	132.74450300112014	137.88353162134774	122.70531750891007	122.63991288923746	122.40445858232124	131.2234784010493	123.67780936631186	122.53153888774501	121.22950085437812	122.63848512134706	126.77688091386402	125.42872715968825	125.41893732654485	125.14893185050536	132.66528597938847	122.53153888774501	125.80849065996614	124.16189461753085	125.41574958218682	128.72982006166865	124.3213600949675	124.29981288936287	124.02130064005192	131.61448528566868	121.22950085437812	124.16189461753085	126.14544847059905	124.29485795988836	128.80203322427496	125.56614218345375	125.55281329718544	125.28443216195822	132.74450300112014	122.63848512134706	125.41574958218682	124.29485795988836	125.55277209654182	128.88657317400663	128.86772165295622	128.88798586756704	128.65664463651638	137.88353162134774	126.77688091386402	128.72982006166865	128.80203322427496	128.88657317400663	137.80618295140073
123.82574425338152	123.69098343607985	123.54205282855473	130.78821302968683	121.37552903944231	123.5804851964393	122.5199121833761	123.69398709934649	126.97958099516553	123.69098343607985	123.6888720225433	123.53566295537635	130.71239853152838	121.34438386853579	123.57563409068476	122.50703022996522	123.68726769883348	127.00082152524193	123.54205282855473	123.53566295537635	123.46587384218768	130.5833298217795	121.20880326601655	123.42638432683393	122.3543086859957	123.53865670111422	126.87094506674056	130.78821302968683	130.71239853152838	130.5833298217795	140.6715245880212	129.35365729592544	130.64396245820757	129.65274751951466	130.71455788777132	135.6620183476947	121.37552903944231	121.34438386853579	121.20880326601655	129.35365729592544	121.97015398194198	121.25150720940233	120.05972317442814	121.34720504957555	125.23938900752195	123.5804851964393	123.57563409068476	123.42638432683393	130.64396245820757	121.25150720940233	123.88431854616806	122.39925096967558	123.57869225655654	126.87182469124932	122.5199121833761	122.50703022996522	122.3543086859957	129.65274751951466	120.05972317442814	122.39925096967558	124.12767375818468	122.51010792288906	126.8860353538135	123.69398709934649	123.68726769883348	123.53865670111422	130.71455788777132	121.34720504957555	123.57869225655654	122.51010792288906	123.69658824750648	127.00392423401279	126.97958099516553	127.00082152524193	126.87094506674056	135.6620183476947	125.23938900752195	126.87182469124932	126.8860353538135	127.00392423401279	135.76875218937687
130.89638256187035	130.53152626224175	130.12435035695427	139.7090956485746	128.1990947962941	130.4158464052961	129.2360318476575	130.5335268649178	134.7221835921502	130.53152626224175	130.42872126706175	130.01666492567003	139.40240898842	127.99197707706375	130.31188295381995	129.11144628451237	130.42575651628687	134.6338691498492	130.12435035695427	130.01666492567003	129.84472144244515	139.0807284476623	127.65455237287662	129.90294355093567	128.68951016289614	130.0186888872253	134.2972991082021	139.7090956485746	139.40240898842	139.0807284476623	152.70877253364247	139.05348905344252	139.37005835484433	138.25712791330886	139.40381377208038	145.9757714391672	128.1990947962941	127.99197707706375	127.65455237287662	139.05348905344252	130.3506342490185	127.92281843170632	126.49541044300013	127.99374911949054	133.36694373743245	130.4158464052961	130.31188295381995	129.90294355093567	139.37005835484433	127.92281843170632	130.78131182332078	129.00154960958542	130.31395096917768	134.50819921347264	129.2360318476575	129.11144628451237	128.68951016289614	138.25712791330886	126.49541044300013	129.00154960958542	131.30383173250553	129.11346489248888	134.6447399943939	130.5335268649178	130.42575651628687	130.0186888872253	139.40381377208038	127.99374911949054	130.31395096917768	129.11346489248888	130.43308183074782	134.6359030040822	134.7221835921502	134.6338691498492	134.2972991082021	145.9757714391672	133.36694373743245	134.50819921347264	134.6447399943939	134.6359030040822	144.75885683499914
127.37823074499707	127.01764721245323	126.69324834112179	134.63659272061426	123.70977894552065	126.86864440695845	126.21812746478182	127.02025309827583	128.697029724656	127.01764721245323	126.92500346184777	126.59626182387312	134.3399840629196	123.50729216096964	126.77669893547589	126.11248462637421	126.92320614880182	128.61207345185855	126.69324834112179	126.59626182387312	126.43867797852722	134.0619644453555	123.22645153276632	126.45075793111806	125.78049062580487	126.5988547868184	128.3083010621209	134.63659272061426	134.3399840629196	134.0619644453555	145.3303492926462	132.70814659327172	134.29279667322947	133.46697625825155	134.34142087252883	136.91987293359426	123.70977894552065	123.50729216096964	123.22645153276632	132.70814659327172	124.93065388189973	123.41828678910343	122.54530400531128	123.50949352655596	125.68068710785404	126.86864440695845	126.77669893547589	126.45075793111806	134.29279667322947	123.41828678910343	127.34651601656708	125.97058246971105	126.77939100299886	128.45994275297662	126.21812746478182	126.11248462637421	125.78049062580487	133.46697625825155	122.54530400531128	125.97058246971105	126.74140891859878	126.11509491299148	128.02713497235322	127.02025309827583	126.92320614880182	126.5988547868184	134.34142087252883	123.50949352655596	126.77939100299886	126.11509491299148	126.93211813361387	128.6145977706952	128.697029724656	128.61207345185855	128.3083010621209	136.91987293359426	125.68068710785404	128.45994275297662	128.02713497235322	128.6145977706952	132.54979489699588
138.5543193218307	135.18082951548158	133.46479244498659	144.28215868516511	132.37907516110585	134.6190138407187	132.67182976536995	137.6353958028548	137.43369034370633	135.18082951548158	134.34292730889544	132.52743930074345	141.8441273750603	130.3998113720375	133.80879384657948	131.2016685687345	135.6833554116582	136.62220911518168	133.46479244498659	132.52743930074345	131.81991152362582	140.3657860510316	129.02162437354744	132.0030782449346	129.25338532458562	134.2502309289241	135.0769590061519	144.28215868516511	141.8441273750603	140.3657860510316	155.50125432085494	141.67319004621748	141.50204673588755	138.9296120308996	142.06174339534405	146.52105179012605	132.37907516110585	130.3998113720375	129.02162437354744	141.67319004621748	133.82304829401411	130.0865664347163	126.52780710512926	131.6123439953728	134.02461643547807	134.6190138407187	133.80879384657948	132.0030782449346	141.50204673588755	130.0865664347163	136.67441108503914	130.8235844976515	135.82801365929691	136.02726741643485	132.67182976536995	131.2016685687345	129.25338532458562	138.9296120308996	126.52780710512926	130.8235844976515	138.26390807544726	133.67137351278117	136.84030837549477	137.6353958028548	135.6833554116582	134.2502309289241	142.06174339534405	131.6123439953728	135.82801365929691	133.67137351278117	142.27395490094855	137.94940203977083	137.43369034370633	136.62220911518168	135.0769590061519	146.52105179012605	134.02461643547807	136.02726741643485	136.84030837549477	137.94940203977083	145.24379380687947
139.49287866722526	135.98127049705656	134.2058118339376	145.4903871500057	133.34489559611444	135.33797218003082	133.60323036205799	138.37834029364197	138.77477833181695	135.98127049705656	135.12580930530868	133.23679977268313	142.90262194929068	131.22861726859526	134.5112770123191	132.02161186843955	136.36632948581544	137.89204740090824	134.2058118339376	133.23679977268313	132.52440192815953	141.4210019975137	129.8479624603317	132.6332578468615	130.01977589542938	134.8792469875603	136.3680166922705	145.4903871500057	142.90262194929068	141.4210019975137	157.37074707119706	143.22271025856503	142.50831842939368	140.44239929164465	143.03915123806482	148.84410170499044	133.34489559611444	131.22861726859526	129.8479624603317	143.22271025856503	135.21340999224026	130.87143624855915	127.51072943608281	132.34681719660253	135.80032227415194	135.33797218003082	134.5112770123191	132.6332578468615	142.50831842939368	130.87143624855915	137.72617365662092	131.59041419348858	136.51509157904962	137.2023508168829	133.60323036205799	132.02161186843955	130.01977589542938	140.44239929164465	127.51072943608281	131.59041419348858	140.8464445292566	134.5293965859604	139.52851531836268	138.37834029364197	136.36632948581544	134.8792469875603	143.03915123806482	132.34681719660253	136.51509157904962	134.5293965859604	142.90791907388927	139.15881958399996	138.77477833181695	137.89204740090824	136.3680166922705	148.84410170499044	135.80032227415194	137.2023508168829	139.52851531836268	139.15881958399996	148.9325106168283
127.84977871899021	127.02191508957935	125.46579069589106	131.80139556871117	120.97402712496083	126.27854937508485	126.90486305606534	128.10939967248453	127.41729711034819	127.02191508957935	126.98308074776551	125.41665478272894	131.32672140416312	120.61690696875489	126.29409923428642	126.85753809028985	127.91398700262103	127.40415667081693	125.46579069589106	125.41665478272894	124.59386109233347	129.8818240392397	119.25029435138893	124.7151270078825	125.28745996876619	126.4571412369279	125.8742904738705	131.80139556871117	131.32672140416312	129.8818240392397	138.6346688065977	126.77619952661743	130.88603129059987	131.18518755871406	131.86692979906059	132.0228363115736	120.97402712496083	120.61690696875489	119.25029435138893	126.77619952661743	120.33485879871562	120.1498084319919	120.45585448636763	121.52700865086742	121.24008940030839	126.27854937508485	126.29409923428642	124.7151270078825	130.88603129059987	120.1498084319919	128.73204663120288	126.17448733054731	127.47789509574861	126.69431175414364	126.90486305606534	126.85753809028985	125.28745996876619	131.18518755871406	120.45585448636763	126.17448733054731	126.98117764734995	127.80070301315389	127.29601333167717	128.10939967248453	127.91398700262103	126.4571412369279	131.86692979906059	121.52700865086742	127.47789509574861	127.80070301315389	130.63424611111674	128.33176281358737	127.41729711034819	127.40415667081693	125.8742904738705	132.0228363115736	121.24008940030839	126.69431175414364	127.29601333167717	128.33176281358737	128.69106018070448
138.54788333973244	136.5750071222155	134.12177382520127	144.61737652515805	132.63410641489648	133.45266994111154	134.3268178916483	137.7484225700584	139.26790262041004	136.5750071222155	136.0954323180662	133.55237688931115	143.17462385179635	131.4317345325456	133.03760733853682	133.53481335829338	136.59530491683424	138.8022822037255	134.12177382520127	133.55237688931115	132.55611655516492	141.11043594911052	129.5246937316839	130.58794055364757	130.856968338758	134.60141326014784	136.71863541740933	144.61737652515805	143.17462385179635	141.11043594911052	156.46628364524747	142.46413659184685	141.23671238758507	140.85156977515638	142.38212905539805	148.80118680979183	132.63410641489648	131.4317345325456	129.5246937316839	142.46413659184685	134.55792664336764	129.75214091102302	128.24998452428503	131.85335139496334	135.91312549459272	133.45266994111154	133.03760733853682	130.58794055364757	141.23671238758507	129.75214091102302	149.74177609236395	131.25368713181385	137.70284084258455	135.29380570242358	134.3268178916483	133.53481335829338	130.856968338758	140.85156977515638	128.24998452428503	131.25368713181385	139.88020501016516	135.06467600269028	139.55688575728644	137.7484225700584	136.59530491683424	134.60141326014784	142.38212905539805	131.85335139496334	137.70284084258455	135.06467600269028	143.18973450170253	139.17927777601065	139.26790262041004	138.8022822037255	136.71863541740933	148.80118680979183	135.91312549459272	135.29380570242358	139.55688575728644	139.17927777601065	148.8165707852382
137.7564591416056	136.09010562318375	133.8004436363574	144.0360816572154	132.0587766059133	132.94558765422684	134.32887981413774	137.229679014473	139.29815231398297	136.09010562318375	135.6773476883574	133.31754764634837	142.82549902914346	131.0428920909904	132.59671552566047	133.70484798212587	136.259493289145	138.9257122605101	133.8004436363574	133.31754764634837	132.39620083262258	140.919588688991	129.27609184402036	130.32007024854653	131.2608233102143	134.40299242368897	137.05086683579287	144.0360816572154	142.82549902914346	140.919588688991	156.13976806399222	142.10132621222184	140.84864001073706	141.150877858534	142.05135964161144	149.27284448433105	132.0587766059133	131.0428920909904	129.27609184402036	142.10132621222184	134.1443825232598	129.3470408796736	128.63147034599257	131.50263074103677	136.2882430046222	132.94558765422684	132.59671552566047	130.32007024854653	140.84864001073706	129.3470408796736	149.47513429993174	131.2345419343884	137.34990697362315	135.264466544813	134.32887981413774	133.70484798212587	131.2608233102143	141.150877858534	128.63147034599257	131.2345419343884	139.0524120676714	135.0926469049325	139.9554492451817	137.229679014473	136.259493289145	134.40299242368897	142.05135964161144	131.50263074103677	137.34990697362315	135.0926469049325	142.81228505276118	139.28780968022235	139.29815231398297	138.9257122605101	137.05086683579287	149.27284448433105	136.2882430046222	135.264466544813	139.9554492451817	139.28780968022235	150.05058938137194
