0.7877586	1.1828542	1.08517	0.60472625	0.23543188	0.50426805	0.17464057	0.6876458	0.6871665	0.87305856	0.8567112	0.66741955	0.10299158	0.47611967	0.44785023	0.79424703	0.68015116	-0.012272207	-0.36613825	0.5172698	0.5193145	0.5525725	0.43488076	0.30499646	0.714133	0.85715866	0.83269274	0.33865282	0.16739567	0.2281541	0.6222649	0.58563	0.47884285	0.70637405	0.5697676	0.32195202	0.30475298	0.30636993	0.31770086	0.15218025	0.31229487	0.5044827	0.6058527	0.61053085	1.06472	0.6873749	0.3613043	0.04856898	-0.10322497	0.32126653	0.80074346	0.85672575	0.7609446	0.8939803	0.9330911	0.617439	0.41326338	0.53360224	-0.057009704	0.19574945	0.4813719	0.5832928	0.7539917	0.27927166	0.29724383	0.27909318	0.3073699	0.9407169	0.31808224	0.14665186	0.0009915698	-0.03310825	0.077480815	0.21926852	0.27395517	0.19016881	0.05245635	0.20327476	0.5888295	0.7848061	0.72844744	0.6126147	0.4755676	0.8826502	1.0552149	0.19494712	-0.04775817	0.23386933	0.26573482	0.4726096	0.76285434	0.7010355	0.6697817	0.5815758	0.739766	0.9521023	0.86315936	0.29877993	0.48317727	0.42912427	0.8621591	0.8117825	0.6769092	0.82512975	0.7591101	0.5081982	0.46993715	0.5405265	0.4457445	0.440389	0.6795471	0.7110557	0.29017156	0.088155195	0.4499232	0.7772554	0.58679736	0.30770898	0.18400954	0.19164748	0.1128722	0.02494288	0.07355804	0.24777848	0.37663534	0.34592834	0.2631066	0.12569457	0.20146239	0.46665147	0.7380697	0.8686515	0.7636557	0.54173595	0.43020368	0.6089129	0.66385853	0.38146275	0.30856964	0.8834195	1.4475111	1.2542422	1.0270063	0.120490596	-0.09509404	0.22831129	0.5484262	0.6009898	0.7289432	1.0002898	1.1189629	0.77666366	0.28282434	-0.048448548	0.29925364	0.25091466	0.17606482	0.2501333	0.21716192	0.044368412	-0.06566789	-0.028448345	0.10341803	0.05687453	0.17541693	0.36928636	0.29223374	0.013301332	-0.07663923	0.16976719	0.516432	0.5138725	0.17277502	0.036861457	0.24033251	0.5076588	0.60211	0.64858586	0.81245595	0.76214933	0.58345914	0.26007232	0.26339957	0.5156514	0.60524255	0.5226899	0.6881329	0.98109335	0.9737025	0.76129967	0.59868234	0.7439448	0.6965894	0.6105135	0.8455571	1.1234034	0.9645648	0.6649548	0.68680865	0.7584535
1.0767417	-0.5312915	-0.7059417	-0.96530885	-1.3226029	-0.5679344	-0.6654253	0.6187363	0.9603344	1.1760062	0.496409	0.46018344	-0.059967265	0.81685615	0.904572	0.88349915	-0.464249	-0.38893458	-0.28189796	-0.42186457	0.58220905	-1.0151415	-0.49217024	0.05946371	0.37434715	-0.009245366	-0.99377865	-1.6074185	-0.90925485	0.24464852	-0.49097866	0.25146025	0.7587807	0.7719562	0.48110592	0.3444658	0.41343033	0.5800315	0.41882145	0.05763969	0.08027843	0.68813246	0.19874734	0.5001623	1.415942	0.734079	0.105339795	-0.09167227	-0.3347634	-0.56043994	-0.17862245	0.37903374	0.43463266	0.5144621	0.42059517	0.13783371	0.19317546	-0.18674904	-0.51516914	0.4928627	1.0473489	0.41293323	0.38578653	-0.0150333345	-0.5272056	-0.5200415	-0.07681574	-0.66762364	-1.2233653	-0.58269787	-0.26920465	-0.2607894	0.3308798	0.5320003	0.2654122	-1.191182	-1.3988594	-0.94468844	-0.10955505	0.43255734	0.87791586	0.7250793	-0.42569906	-0.5026302	-0.7030277	-0.18505907	0.0754112	-0.31458074	0.007125616	-1.1361942	-0.8812349	0.23414254	0.44063395	0.52088827	0.5471831	0.7355659	0.3739221	-0.11407627	0.0067981184	0.4598589	0.38195008	0.51758516	0.7507889	0.86457145	0.53898734	0.18676585	0.052616566	0.24785501	0.3853382	0.3832329	0.41893464	0.65897626	0.08218205	-0.62684464	-0.83557636	0.09476864	0.1523625	-0.11019333	-0.37502763	-0.6572453	-1.0331018	-1.1961682	-1.0012865	-0.8991138	-0.9985868	-1.034554	-0.89704454	-0.45392668	-0.26451945	-0.31114352	-0.32450634	-0.030339226	-0.14740668	-0.89270556	-1.0956053	-0.81389606	-0.7384646	-0.9186231	-0.8321354	0.039790243	0.29700565	-0.023628816	-0.25275692	-0.6538632	-1.1771812	-0.9958642	-0.4682592	-0.07787831	0.15735736	0.28793478	0.1283308	-0.3174185	-1.1668246	-1.2765709	-1.2112736	-0.2949447	0.0059700906	-0.68601096	-1.2539705	-0.90329653	-0.20338227	-0.36610174	-1.1094096	-1.4149072	-1.294543	-1.1739204	-1.3961892	-1.693452	-1.6425846	-1.2361916	-0.7318332	-0.7698269	-1.1956587	-1.3424162	-1.0253506	-0.4507441	-0.29969	-0.35434765	0.107741594	0.4735825	0.29752034	-0.17930543	-0.3896057	0.026937932	0.28826106	0.24864662	0.37613153	0.5206594	0.07009357	-0.29318115	0.1390132	0.3213119	0.3809747	0.22966245	0.33178335	0.8124771	1.014867	0.6988669	0.6157551	0.9699398
-0.60970765	-1.7788513	-1.5858898	-1.0228033	-1.1269602	-0.8968487	-1.1405817	-1.4099163	-1.488014	-1.5335603	-1.9269676	-2.0109954	-2.5550773	-3.4352632	-2.530044	-1.5849774	-1.7944918	-1.657471	-1.8008628	-2.5785325	-2.3155255	-1.5420442	-1.6362948	-1.9912775	-1.6901627	-0.7094729	-0.42347056	-1.2824126	-1.8307555	-2.1080642	-2.8673618	-2.6023073	-1.7765739	-1.57341	-1.3839724	-1.2103357	-1.4342186	-1.869287	-1.6473575	-1.2106745	-1.2248144	-2.4935174	-2.2982173	-1.5707207	-0.729461	-0.16629568	-0.7948916	-1.0859115	-1.1991671	-1.1758753	-0.76537746	-0.79657316	-0.83861256	-0.7429472	-0.43641776	-0.31335282	-1.7011578	-2.1796098	-1.2855074	-0.87876153	-1.9419568	-1.6717427	-2.3731046	-1.9347446	-1.554395	-1.594914	-1.5225186	-1.1385484	-1.35077	-1.4501817	-1.1696398	-0.7929616	-0.87601775	-1.1007211	-1.5535507	-2.3469167	-2.0956202	-1.7443953	-1.3897152	-1.665118	-1.6176214	-2.3349507	-1.3772714	-1.0752631	-1.4358313	-1.5417862	-2.5638957	-2.2751281	-1.1575694	-1.2953985	-1.6881061	-1.7633243	-1.6362829	-1.3958758	-1.728672	-1.57194	-2.0388582	-2.7965226	-2.610686	-1.1402684	-1.9294994	-2.7014697	-2.2374265	-1.328095	-1.1721108	-1.5731487	-1.7568212	-1.6356816	-1.5843008	-1.7371733	-2.041328	-2.3986669	-2.277903	-1.9607298	-1.2106957	-1.2449908	-1.378928	-1.5980976	-1.7014863	-1.8306267	-1.980896	-1.9166381	-1.6972029	-1.568564	-1.4981441	-1.3866822	-1.5132546	-1.3917971	-1.3597981	-1.4767311	-1.2061329	-1.1166558	-1.5317352	-1.8706837	-1.5841303	-1.2415142	-1.0505506	-1.0905384	-1.2883575	-1.2183852	-0.38828996	0.032347143	-0.15647465	-1.358695	-1.6399891	-1.5952394	-1.4253063	-1.3140016	-1.2221149	-1.1685858	-1.0589685	-1.2492633	-1.3535647	-0.9255159	-1.3811444	-1.2212334	-1.1572896	-1.517172	-1.7459807	-1.7669153	-1.3017796	-1.3579084	-1.7528632	-1.3433082	-1.2270842	-1.4893148	-1.792685	-1.7872839	-1.5996258	-1.4792024	-1.3755181	-1.3983989	-1.5033207	-1.5579526	-1.6319494	-1.5013714	-1.4565785	-1.5625002	-1.778012	-1.8782525	-1.4703147	-1.2887299	-1.4550698	-1.6671612	-1.6747246	-1.3622167	-1.148762	-1.165363	-1.4252102	-1.669126	-1.2354544	-1.2211586	-1.2558432	-1.2702433	-1.1794828	-1.129602	-1.405379	-2.1624472	-2.375951	-1.7653418
1.0228187	0.043878026	-0.1341711	-0.060108777	-0.17214599	0.17861539	0.62612104	1.8149085	1.8127342	1.8896545	1.900011	1.6379715	1.9864174	3.2433362	2.946303	1.6873589	1.0054927	1.4428085	1.8792895	2.3203073	1.5283182	0.48680842	0.95646465	1.6046453	1.356988	0.4910183	-0.41717705	-0.38162106	0.7439331	2.119649	2.678731	2.6485705	1.5836267	0.9867468	0.91097444	0.92787516	1.1812387	1.5551445	1.0741532	0.42659372	0.5088755	1.8929724	1.8477384	1.7024056	1.2647885	0.41670704	0.33494467	-0.21850088	-0.532637	-0.8121257	-0.6573335	0.016638383	0.3080101	0.21709138	0.23610845	0.57163423	1.3608692	1.9156505	2.2740479	1.9687294	2.3906708	1.2063869	1.1635153	1.0832975	0.48596138	0.6128528	1.1119827	-0.41782162	-0.9144188	-1.0606929	-0.8700227	-0.48818174	0.5764128	0.642355	-0.40809956	-0.56732464	0.2620307	0.9683753	0.8418316	1.3656658	1.8318492	2.2001462	0.52475214	-0.09988142	-0.33434534	1.1763474	2.0050373	1.6335027	0.75316155	0.105361745	0.75144786	1.1484457	1.1380696	1.2480507	1.9291857	1.187118	1.4084523	1.8594749	1.7882195	0.9382212	1.316208	1.7598753	1.7827764	1.1672549	0.60129744	0.532032	0.5473114	0.7273627	0.9927579	0.97855055	1.12649	1.5299932	1.6615362	1.2351611	0.24347797	-0.040542226	0.56662816	0.19948858	-0.15450639	-0.22864993	-0.26944017	-0.5438278	-0.6602283	-0.7520194	-1.2899158	-1.6087804	-0.9531008	-0.37782317	-0.3568192	-0.40245104	-0.747022	-0.36371416	-0.19803569	-0.93390733	-1.350773	-1.370019	-1.5957584	-1.8255947	-1.475728	-0.23164123	-0.100780204	0.10238923	-0.28447896	-0.74517715	-0.91167295	-1.006675	-0.60320723	-0.22929895	-0.11988917	0.052816182	-0.31778902	-0.69538337	-1.5888108	-2.1002278	-1.6156665	-0.4903815	-0.38994357	-0.5694337	-1.2462494	-0.45802084	-0.35792756	-0.4340066	-0.90643483	-2.0306547	-1.9594188	-1.5327965	-1.5287428	-1.7744907	-1.8599975	-1.6501099	-1.2472044	-1.2809772	-1.5788299	-1.4974642	-1.0511873	-0.6004831	-0.70041794	-0.88200796	-0.1280229	0.8133594	0.5993557	-0.13470834	-0.33215848	0.20965138	0.7321201	0.6033548	0.40653688	0.2318553	-0.21208504	-0.24439344	-0.24250388	-0.049910355	0.28125203	0.13912843	0.08883999	0.44717127	1.2454382	1.7479117	1.8317198	2.1693826
-0.2556115	-0.004130706	0.054795563	0.2784406	0.3322059	0.14810283	0.4705196	0.14604162	-0.19787681	0.12902166	0.60069656	0.3795206	0.6472807	0.95026916	1.0880457	0.849389	1.4122962	1.6069877	0.83907944	1.1751872	0.06876612	-1.0099546	-0.4401453	-0.0032639503	0.49279177	0.50726837	-0.05790516	-0.0055096447	0.08204301	0.7814169	0.7361793	0.36272573	-0.07530171	-0.16610317	0.15492497	0.41009814	0.657424	0.7869543	0.60402876	0.0611161	-0.16704491	0.48629194	1.0159394	1.1054721	-0.4270201	-0.6199258	-0.47226602	-0.2368765	-0.36233556	-1.0722579	-0.9933966	-0.8122886	-0.6985858	-0.78089976	-0.71956664	-0.33507305	0.70288545	1.3751696	1.7253972	1.6413082	0.56885636	-0.22227833	0.30967486	0.5878294	0.856919	0.8940092	0.4589362	-0.83049005	-1.3270658	-1.3866545	-1.131506	-0.45151228	0.32836676	0.29322147	-0.74240035	-1.8839799	-1.3415642	-0.49066567	0.16703714	0.5463828	0.6778389	0.31661302	0.3927676	0.008164391	0.11680512	1.1052873	-0.16278176	-0.34151316	0.070709035	0.2088963	0.058785886	0.40066105	-0.17528354	-0.13018022	0.54055303	0.20649152	-0.11519862	0.31652814	-0.07692984	-0.12549716	-0.2628662	-0.37412548	-0.07899107	0.05016525	-0.19424085	-0.3329287	-0.35475338	-0.14803387	0.13321917	0.124862	0.019407347	-0.12779316	-0.20299898	-0.32530242	-0.77541596	-0.7811171	-0.63750714	-0.65863776	-0.56882846	-0.49043852	-0.6181046	-0.798241	-0.88153005	-1.0530436	-1.3129874	-1.3685684	-1.153232	-0.5142096	-0.41977364	-0.891471	-1.1497921	-1.015799	-0.9547868	-1.1882943	-1.3287864	-1.3820865	-1.3991101	-1.3819603	-1.2990875	-0.99640733	-0.46867985	-0.11731672	-0.2740269	-0.94729936	-1.006222	-1.1600358	-1.0487324	-0.9317898	-0.91090864	-0.86981624	-0.87167954	-1.0111367	-1.4370719	-1.4741168	-1.4513346	-0.5187548	-0.33521768	-0.78723687	-1.2591081	-0.66824335	-0.09464962	-0.18531263	-1.0529864	-1.4769462	-1.4795355	-1.4020493	-1.3694164	-1.3491844	-1.3529714	-1.3738844	-1.3152087	-1.317995	-1.3339924	-1.2776929	-1.2158357	-1.0934486	-1.1461258	-1.2059194	-1.0013636	-0.5673681	-0.52762705	-0.8003487	-0.8998076	-0.73831207	-0.46134406	-0.4412197	-0.6406687	-0.87109035	-1.0296848	-0.93658286	-0.55000806	-0.59709054	-0.5772325	-0.83138025	-0.90105504	-0.7352979	-0.2914037	-0.2048049	-0.21493685	0.30963922
1.3930506	0.5863085	0.3651367	-0.33788115	-0.502722	0.20853649	-0.19135146	0.96637785	1.3819463	1.6934451	1.1695944	0.9898263	0.53739935	1.3322461	1.1996378	1.4381934	0.5716274	-0.24784945	-0.67426103	0.28568333	0.9331356	0.2460873	0.3122392	0.5263219	0.98648256	0.706058	0.022907391	-0.44928786	-0.09474611	0.717811	0.57116073	0.89555126	1.2196395	1.4994808	1.1462839	0.6954235	0.57127637	0.6486335	0.6651806	0.4970263	0.6754514	1.0603532	0.8977961	0.99285245	1.8935441	1.0675138	0.655481	0.44597375	0.28345606	0.46136382	0.91017765	1.2416669	1.2134502	1.3868163	1.2533991	0.57552755	0.58512354	0.5942908	-0.17225781	0.801151	1.1212723	0.7919263	1.061856	0.3812759	0.12990932	0.10413344	0.29900795	0.8046524	-0.13456792	0.3324144	0.43792796	0.3711479	0.41412103	0.5347661	0.9268366	0.1515204	-0.4394829	-0.3040032	0.33828256	0.9328608	1.4527032	1.1588213	0.17309698	0.36714953	0.44545174	0.25886187	0.4109452	0.35655957	0.20506641	0.3726781	0.750189	0.93848836	1.0471646	1.008086	1.0246794	1.5314157	1.2279091	0.71794325	0.80734843	0.94094104	1.2015944	1.3664534	1.369495	1.4741434	1.3293897	0.9927042	0.89122343	1.0335474	1.0130142	1.0415655	1.2479984	1.3395587	0.5533997	0.08091225	0.15815471	1.2389086	0.91126364	0.64607435	0.5292285	0.4245188	0.12986518	-0.05507764	0.08604118	0.25519192	0.2932192	0.23483154	0.26231015	0.44201	0.63297284	0.8253973	0.97430164	1.2129748	1.1118363	0.5794865	0.28584436	0.53496444	0.6081153	0.25858963	0.2863564	1.2149689	1.5660518	0.88336647	0.84790677	0.28725788	-0.23844264	0.2158537	0.77794456	0.95305014	1.1478429	1.4473718	1.5650764	1.0969982	0.086863026	-0.42158836	0.07994895	0.65127933	0.7567691	0.44991985	0.096397325	0.14394163	0.37963733	0.36592552	0.06721544	-0.24631916	-0.11746311	0.18835004	0.08198424	-0.34099022	-0.4709588	-0.029544707	0.5660635	0.5566659	0.010974914	-0.25657237	0.13531956	0.7072063	0.8982862	0.9426538	1.3131659	1.3351796	1.0358276	0.55131066	0.48983854	0.93697315	1.0709702	0.95501095	1.1900302	1.5173057	1.3251135	1.0770754	1.1625099	1.4323356	1.3340882	1.0958894	1.3771899	1.9123101	1.7632684	1.3007264	1.25573	1.3996795
-0.15573503	-1.2703724	-1.2435411	-1.1391963	-2.0298877	-1.7636019	-2.1161792	-0.74391663	-0.32725412	-0.3825358	-0.95095456	-1.011006	-2.1737115	-1.683792	-1.5496385	-0.97870195	-0.6629162	-1.6799145	-2.5618272	-2.4502594	-1.8818941	-1.66752	-2.0699267	-2.0277493	-0.890607	-0.27402323	-0.56825805	-1.4710122	-1.9470321	-1.7876195	-2.026593	-1.7203763	-0.82040095	0.023165286	0.047734648	-0.23267145	-0.48707992	-0.7801397	-0.48125637	-0.15602988	0.113615975	-0.69420576	-1.3198647	-0.873546	0.19336045	0.44544068	-0.03002119	0.14394537	0.18132946	0.6132152	0.731899	0.42260006	0.36264825	0.62606394	0.64494	0.08330159	-1.4617199	-1.9794021	-2.5417733	-1.1813837	-1.355016	-1.250958	-1.4178753	-2.0184364	-1.9767016	-2.167134	-1.7039555	0.18235207	-0.03707753	0.12527163	0.2904044	0.28568617	0.017704949	0.26678607	0.18490839	-0.99237764	-1.7049645	-2.193211	-1.6195444	-1.3759506	-0.94440734	-1.3160794	-1.7529256	-1.1368916	-1.0950311	-1.6937298	-2.1079276	-2.358948	-1.7158228	-1.1781877	-1.100326	-0.95200324	-0.97086823	-0.71221685	-0.6084166	-0.32234246	-1.2443801	-2.0458634	-1.4892341	-0.35719293	-0.40210715	-1.0705585	-1.0788807	-0.087384984	0.39095542	-0.084385306	-0.268111	-0.29686338	-0.57118183	-0.59897655	-0.4627892	-1.0622354	-2.3239548	-2.5089102	-0.92200494	0.48466578	0.13777661	-0.032609724	-0.030291252	-0.06869401	-0.07550627	0.087616235	0.26973304	0.46419773	0.7322689	0.8447864	0.57087576	0.2717986	0.31543973	0.47701314	0.928792	0.8573102	0.48187003	0.54900765	0.8404033	1.1098853	1.1577554	0.94157743	0.73884237	0.69958746	0.9107244	0.72315323	0.83993316	0.3274214	0.25442	0.5271838	0.567333	0.38765535	0.34471226	0.49386117	0.8867152	0.9658699	0.98026526	0.89086974	0.9340278	0.6275854	0.68734276	0.47275046	0.6433656	0.05691825	0.08777477	0.0900394	0.33779413	0.88704824	0.9366716	0.8984207	0.8159671	0.68238103	0.59221053	0.65600944	0.82787454	0.8622825	0.6013752	0.39712486	0.41528937	0.5331626	0.6416626	0.60186887	0.09450196	-0.4679678	-0.25413805	0.026846021	0.18766245	-0.035864428	-0.33069918	-0.2652549	0.1532366	0.58170927	0.6473323	0.3224681	0.25391492	0.36264282	0.22013807	0.14487931	0.48414692	0.7069049	0.014694482	-1.0291319	-1.211079	-0.9862237
0.8557161	0.83604103	0.733763	0.32805282	-0.05662164	0.4807346	0.41209018	1.0635632	1.2519002	1.3927879	1.1571956	0.87232006	0.6491553	0.5944529	0.4598801	1.1301851	0.87819135	0.09383805	-0.3117639	0.64006615	0.60798025	0.26763248	0.34742546	0.50234884	0.73367643	0.49775255	0.26458496	-0.13424133	0.052338526	0.66266507	0.80126554	0.88398695	0.7159849	0.7180248	0.51541394	0.28664416	0.32445347	0.48924214	0.34946424	-0.0098798275	0.14040926	0.91185445	1.0138566	1.1031635	1.3837268	0.5169371	0.24047007	-0.107458904	-0.36273313	-0.22472583	0.27077955	0.6232967	0.5998864	0.7060823	0.66132313	0.39494342	0.6238942	0.8157615	0.52983713	0.94877297	0.7721677	0.6098466	0.90730613	0.50911623	0.36733586	0.4124418	0.64755696	0.5672678	-0.3982255	-0.10239184	-0.1298927	-0.22982831	0.06360409	0.23023067	0.34923935	-0.040623337	-0.4110781	0.14609288	0.5187577	0.65692216	0.92075986	0.75047773	0.567434	0.9377658	0.93040997	0.52979004	0.34115458	0.12549064	0.12178077	0.79654884	0.7245214	0.8183839	0.98750013	0.71081936	0.88593173	1.0354029	0.6992111	0.11412719	0.5481782	0.5698883	0.85663223	0.9486975	1.0362897	0.99073154	0.69169533	0.40088117	0.3155536	0.4409873	0.46723974	0.4852124	0.69851804	0.91680163	0.5086573	0.27350777	0.08678438	0.45841575	0.40401924	0.160004	-0.06517076	-0.1728575	-0.3648818	-0.5469659	-0.48386353	-0.36656862	-0.44582802	-0.56150734	-0.42724586	-0.22205883	-0.10882025	0.05397202	0.123054564	0.36528426	0.3233862	-0.20581487	-0.5275529	-0.35151374	-0.2760623	-0.53493816	-0.48987395	0.3907643	0.92712563	0.70839554	0.45132345	-0.32686448	-0.77402514	-0.46033162	0.026689783	0.2391363	0.44344747	0.701147	0.6289984	0.18476655	-0.7066523	-1.1545815	-0.6854573	-0.12406301	-0.08907406	-0.26409775	-0.61006224	-0.39783257	-0.2928745	-0.32399717	-0.55249095	-1.0014313	-0.87963814	-0.5924363	-0.69872534	-1.0212319	-1.0717759	-0.6954966	-0.23195925	-0.26627326	-0.6642121	-0.78861004	-0.44961852	-0.0026268736	0.094577715	0.122134626	0.64830893	0.93173546	0.64010835	0.06411067	-0.088311136	0.36663437	0.5836854	0.46805924	0.555936	0.7202333	0.5063054	0.3851456	0.3848819	0.51599425	0.47817641	0.38673306	0.5489456	0.8786888	1.0089755	0.92395896	0.9514839	1.23147
-0.68734896	0.12136931	0.28742582	0.6400832	1.0889953	0.29144096	-0.015468404	-0.97058034	-0.69588065	-1.2671182	-0.9976617	-1.7045223	-1.46799	-2.3827438	-1.7320465	-1.026747	0.20954657	1.2060511	1.2365785	-1.3626183	-1.8690083	-0.54000294	-0.085396826	-0.80401003	-1.445417	-1.1199656	0.005586788	0.5935447	0.28165776	-1.7275586	-1.11122	-1.059864	-1.0471056	-0.8104814	-0.53435373	-0.44306275	-0.68666875	-0.86808527	-0.6299391	0.23336805	0.057934724	-1.0111786	-1.1796285	-1.3045176	-1.2758054	-0.9510902	-0.9002806	-0.42359915	-0.060566664	-0.42129788	-0.71800566	-1.0845739	-1.0726016	-1.124036	-1.1311197	-1.2143577	-1.3309228	-1.3780723	-0.08172816	-1.5334395	-1.3216629	-1.233474	-1.6654977	-1.3111564	-0.9180542	-0.6546385	-0.8877833	-1.1175653	-0.036707103	-0.16054204	-0.20195821	-0.41661844	-0.40172163	-0.72611046	-1.7071368	-0.5851979	0.30372488	0.21594436	-0.07518576	-0.6738914	-1.1726635	-1.4164394	-0.014430597	0.045760408	0.19782954	-0.5826601	-1.1336465	-0.70279574	-0.6915244	-2.3800066	-2.4134593	-2.0144331	-1.3655467	-1.4485397	-0.88509786	-1.2893678	-0.94819987	-1.024807	-1.2057686	-1.2448167	-1.0355998	-1.4846472	-1.536798	-1.313919	-1.2106113	-0.69024193	-0.40531877	-0.6973684	-0.91326916	-0.78344727	-0.9099678	-1.7699927	-0.99487495	-0.37410644	-0.5485611	-1.058732	-0.20652509	-0.29462367	-0.31849307	0.09624361	0.39677766	0.37612784	0.14493144	0.067441575	0.2710096	0.41207075	0.14412948	-0.026338995	-0.17458466	-0.51460564	-0.5511515	-0.7820345	-0.65632474	0.07441524	0.5764779	0.3338416	0.044321008	0.2143541	0.33487076	-0.6277865	-1.341737	-1.0697528	-1.0447655	-0.30324095	0.6017166	0.05530277	-0.52102363	-0.6478665	-0.88520086	-1.2719147	-1.2251508	-0.77326393	0.43898728	1.1908008	0.42425498	-0.22707024	-0.118454486	-0.0350357	0.213561	0.14305109	0.3844821	0.3522952	0.20811464	0.7188797	0.73288083	0.47771508	0.5177492	0.7072121	0.7491329	0.43000117	-0.07389243	-0.104849994	0.3159672	0.56909764	0.30395627	-0.19506651	-0.40129653	-0.5181638	-1.0852126	-1.497613	-1.3165113	-0.49015042	-0.13018581	-0.61533463	-1.0547918	-1.0963902	-1.073999	-0.87553465	-0.55787766	-1.0490838	-1.2298596	-1.2227734	-1.0741357	-0.9806417	-1.0896041	-1.2231132	-1.2567469	-1.4579195	-1.5939502	-1.1223146
0.50196487	1.0121117	1.0159712	1.1578696	1.1954368	0.89004225	0.65686613	0.46285647	0.24804124	0.36089593	0.95204455	0.43779677	-0.2468962	0.00786835	0.07656458	0.5496631	1.4371247	0.7609898	-0.5199015	-0.016739309	-0.20360494	0.15250675	0.22186354	-0.052542716	0.75528514	1.3616292	1.5377998	1.5574927	0.6388403	-0.18171713	0.06591754	-0.04738453	-0.03282222	0.3109598	0.67761886	0.6907506	0.65505385	0.5195268	0.6066977	0.51641536	0.59032154	0.48411465	0.4851551	0.73238945	0.60081947	0.7877101	0.4642376	0.13293287	0.0722706	0.41734248	0.8178127	0.6820158	0.6128754	0.6904824	0.9690386	1.0614893	0.6349185	0.29155114	0.2677909	0.3658386	0.03609109	0.32091287	0.47683358	0.41499645	0.88900363	0.8307913	0.5938033	0.8656466	0.39988625	-0.4374733	-0.53920555	0.02228421	0.49922797	0.4259284	-0.32595897	-0.448654	-0.2567985	0.1644018	0.66113794	0.58805037	0.36356267	0.07619125	0.87806785	1.1161512	1.0897441	0.5586115	-0.6690374	0.04259929	0.4826157	0.4828707	0.17098539	0.39831802	0.3619468	0.3340814	0.95286196	0.55500305	0.2477691	0.11077085	0.04412523	0.31575269	0.6130816	-0.13128838	-0.06910494	0.5906757	0.61538565	0.42590806	0.4523033	0.4150935	0.24867244	0.21155748	0.3586271	-0.0194211	-0.30486685	-0.1833663	0.30808178	0.49266267	0.6771754	0.3955157	0.25482547	0.35570553	0.5333307	0.54915845	0.46183252	0.56015176	0.6908903	0.6691542	0.5944402	0.302922	0.23723722	0.4037845	0.7092531	0.7357328	0.636164	0.7977673	0.8882385	0.880474	0.7552761	0.5360065	0.5821215	0.8103714	1.3306608	1.7421031	1.4633281	0.2607243	0.5371184	0.5448028	0.5411234	0.5427655	0.54416835	0.64498746	0.62062216	0.5970944	0.6517116	0.44136953	0.6518359	0.36514673	0.19098723	0.44233534	0.6417295	0.3757114	0.08730106	0.14906868	0.52963597	0.53278375	0.5740559	0.75716454	0.818457	0.7462758	0.5861182	0.5252892	0.6316665	0.6587549	0.5407773	0.539495	0.600543	0.5889513	0.5581831	0.5186209	0.3093457	0.18719846	0.2777015	0.3031542	0.43388546	0.3984871	0.35921234	0.3791332	0.49958795	0.72961175	0.8222943	0.49889222	-0.06803277	-0.14352286	0.2064071	0.3715468	0.49060136	0.43879843	0.33744386	-0.062062055	-0.174306	0.2772116
