214.1929060458633	215.66641639552049	212.33827295335055	215.77560926120225	209.58356120226725	192.03925256086708	208.12405704282816	130.75138671082368	209.86472191646334	212.7858563894094
215.66641639552049	232.62312437285232	223.68152160040373	224.87749955588873	225.65796605834106	198.4259431918971	216.65133387773275	129.6359468099509	221.0993165854278	218.4924611922422
212.33827295335055	223.68152160040373	231.55313026092244	224.68587338264066	228.9438777414598	208.34906009391526	220.01388448647035	121.1030908917461	225.52164111847574	226.98022213621886
215.77560926120225	224.87749955588873	224.68587338264066	231.74492632237823	225.4968924168183	208.4318617160476	219.49798927370972	125.13559253626669	229.83777671150654	224.61170434365948
209.58356120226725	225.65796605834106	228.9438777414598	225.4968924168183	234.7764345224703	209.0877079005373	219.20165650817046	128.91232110152637	223.38876846149836	225.84987743399012
192.03925256086708	198.4259431918971	208.34906009391526	208.4318617160476	209.0877079005373	207.81848656901087	198.9927459968048	118.45138278650299	210.689030191171	208.85915017005377
208.12405704282816	216.65133387773275	220.01388448647035	219.49798927370972	219.20165650817046	198.9927459968048	216.9704521053379	124.44832433952249	216.81384585154018	214.14050781554874
130.75138671082368	129.6359468099509	121.1030908917461	125.13559253626669	128.91232110152637	118.45138278650299	124.44832433952249	258.4069934080064	128.36861108991897	112.95139893040084
209.86472191646334	221.0993165854278	225.52164111847574	229.83777671150654	223.38876846149836	210.689030191171	216.81384585154018	128.36861108991897	234.45844191356608	224.26089730327917
212.7858563894094	218.4924611922422	226.98022213621886	224.61170434365948	225.84987743399012	208.85915017005377	214.14050781554874	112.95139893040084	224.26089730327917	233.75549845744635
211.35344169751997	191.8286102140576	186.96374922802423	192.23933194629345	178.34262062411153	198.46922372651446	194.02366591486015	191.57534153649334	193.32173816561135	188.30732789456323
191.8286102140576	212.04239285362195	200.6465461021424	212.4914056499727	196.1008432607392	209.44410329864408	209.18042055322425	203.31422467141374	207.76337248262496	195.18264776999675
186.96374922802423	200.6465461021424	198.18450319444796	201.42505587196734	193.81860237326686	195.3992833990932	196.86227124895674	190.16481453199518	194.96015262849886	191.84067832280417
192.23933194629345	212.4914056499727	201.42505587196734	218.26754577258404	192.35944468676732	215.05329524751312	212.0751867940181	205.53963114069376	209.88058643522467	198.82686979940928
178.34262062411153	196.1008432607392	193.81860237326686	192.35944468676732	208.63394609994657	187.2405491157918	191.66335550512173	186.2151585301995	185.71964937446523	191.96691594943323
198.46922372651446	209.44410329864408	195.3992833990932	215.05329524751312	187.2405491157918	219.14607821987525	213.52695624834087	208.42200299901958	211.22411361986784	196.45225134113966
194.02366591486015	209.18042055322425	196.86227124895674	212.0751867940181	191.66335550512173	213.52695624834087	218.2617703028308	205.6334832570353	212.45525691006225	195.59924000689492
191.57534153649334	203.31422467141374	190.16481453199518	205.53963114069376	186.2151585301995	208.42200299901958	205.6334832570353	205.12696447832465	204.9384082938132	194.23351010599515
193.32173816561135	207.76337248262496	194.96015262849886	209.88058643522467	185.71964937446523	211.22411361986784	212.45525691006225	204.9384082938132	223.0190237256095	197.50785167088003
188.30732789456323	195.18264776999675	191.84067832280417	198.82686979940928	191.96691594943323	196.45225134113966	195.59924000689492	194.23351010599515	197.50785167088003	200.88887082144316
70.77650028806421	55.90680399891576	57.70010030325302	-0.34590482017690466	40.207344030284375	65.60626621897713	68.15091476870299	61.9214030626168	64.18696770225841	55.5914000920706
55.90680399891576	63.525351147152534	60.62500327155233	3.6884194974550204	58.14701046418828	55.77381769233282	57.167837053847514	59.67144415689734	56.235478197757445	40.729868555612526
57.70010030325302	60.62500327155233	79.16590853387441	5.520129733915404	66.527788569064	57.903475906830394	57.847488490669484	52.87391738980829	55.37737102714257	44.12147594706896
-0.34590482017690466	3.6884194974550204	5.520129733915404	111.54679105784562	17.345763249418205	1.232654859005189	-1.0858446569089786	-2.255011713065111	-1.4704527240633678	18.000912074902946
40.207344030284375	58.14701046418828	66.527788569064	17.345763249418205	79.80431501818926	44.01802125004387	42.5005858034832	54.53672270358706	45.612896050865075	36.0201960083441
65.60626621897713	55.77381769233282	57.903475906830394	1.232654859005189	44.01802125004387	64.20695137240286	65.09406148797171	59.09934568755635	63.41662962552811	51.01143068825575
68.15091476870299	57.167837053847514	57.847488490669484	-1.0858446569089786	42.5005858034832	65.09406148797171	68.01723866245682	61.358072112587344	65.63428454698317	50.836454983035736
61.9214030626168	59.67144415689734	52.87391738980829	-2.255011713065111	54.53672270358706	59.09934568755635	61.358072112587344	74.53165598988377	65.03353496402687	52.03869514922735
64.18696770225841	56.235478197757445	55.37737102714257	-1.4704527240633678	45.612896050865075	63.41662962552811	65.63428454698317	65.03353496402687	77.5494779772482	46.154275776879906
55.5914000920706	40.729868555612526	44.12147594706896	18.000912074902946	36.0201960083441	51.01143068825575	50.836454983035736	52.03869514922735	46.154275776879906	67.77158404199703
