84.86536165640429	49.483546778179324	49.456356021189585	49.46708173181369	43.73384931618234	49.37934720289843	60.51306751439413	49.483546778179324	71.63877039263431	70.22261251002787	71.59812997331498	65.30819058156634	69.50826255147496	61.17697410614102	49.456356021189585	70.22261251002787	72.16997948503261	70.21861353095613	67.29814146040661	71.58823945215941	63.7763957667816	49.46708173181369	71.59812997331498	70.21861353095613	71.61063418492155	65.30734176565088	69.50558690223642	61.19062825006948	43.73384931618234	65.30819058156634	67.29814146040661	65.30734176565088	86.64861015818057	73.77371747305709	69.04499263952852	49.37934720289843	69.50826255147496	71.58823945215941	69.50558690223642	73.77371747305709	73.5699839641517	65.64744061395075	60.51306751439413	61.17697410614102	63.7763957667816	61.19062825006948	69.04499263952852	65.64744061395075	71.06257335457663
63.31391105824784	63.087774929297424	61.302230096215276	63.27592771193947	56.64984921053324	60.93705846398773	60.49678387473208	63.087774929297424	65.21573508362461	62.429894087567654	63.0568872901346	57.62151323262697	62.00231504770483	60.399636077562874	61.302230096215276	62.429894087567654	67.95654744785347	61.264198824439305	62.01373184123312	67.53154924695792	65.78071953933303	63.27592771193947	63.0568872901346	61.264198824439305	63.33096258965548	56.61587423275962	60.89825299299661	60.4675448457757	56.64984921053324	57.62151323262697	62.01373184123312	56.61587423275962	78.60175689599879	68.22808676142633	69.04422354326248	60.93705846398773	62.00231504770483	67.53154924695792	60.89825299299661	68.22808676142633	69.55805634818037	67.30382909227824	60.49678387473208	60.399636077562874	65.78071953933303	60.4675448457757	69.04422354326248	67.30382909227824	71.84963410160599
61.78802456995996	62.02452204177028	61.32254751388867	61.7576204555272	61.2181878328769	62.405529960409964	61.79769444046227	62.02452204177028	66.65223162720788	63.13788566522262	62.00413957548258	61.765514678439196	63.55323628023545	61.999029656291796	61.32254751388867	63.13788566522262	63.95193250430661	61.295698535924295	60.700479058220616	64.3235601329805	61.37996554686345	61.7576204555272	62.00413957548258	61.295698535924295	61.79984650286863	61.1932082015315	62.37813096616205	61.773020873314955	61.2181878328769	61.765514678439196	60.700479058220616	61.1932082015315	62.513667270882955	62.43680589224268	61.25657837948193	62.405529960409964	63.55323628023545	64.3235601329805	62.37813096616205	62.43680589224268	65.46027669634601	62.44021547669921	61.79769444046227	61.999029656291796	61.37996554686345	61.773020873314955	61.25657837948193	62.44021547669921	61.96453273572483
62.341706698973	62.1184315226588	61.18770727043147	62.32186676532401	59.947574560028364	61.8551038471718	61.8299967499414	62.1184315226588	67.48480354961649	64.5375229578184	62.105826040653916	61.00774999981992	64.48944506405168	61.51861515467236	61.18770727043147	64.5375229578184	69.83135209336967	61.17081575722462	61.41913490682979	68.79308097232627	64.91927066565374	62.32186676532401	62.105826040653916	61.17081575722462	62.34893136786873	59.93323604685412	61.83796520993879	61.8160570197926	59.947574560028364	61.00774999981992	61.41913490682979	59.93323604685412	67.0757396357133	64.32990455624721	63.474971974075814	61.8551038471718	64.48944506405168	68.79308097232627	61.83796520993879	64.32990455624721	69.34418275042378	65.16839128001305	61.8299967499414	61.51861515467236	64.91927066565374	61.8160570197926	63.474971974075814	65.16839128001305	68.13119267507462
62.50333359140437	61.98189687552577	61.099561169033365	62.49276171176402	59.45884450930298	61.633803075863305	61.80251991403682	61.98189687552577	71.17983841603787	66.79784610531186	61.97927761080141	61.68703555598413	66.24197809090087	61.31323061410154	61.099561169033365	66.79784610531186	70.8812497261184	61.09583453871943	61.70470929903988	69.6044225882403	64.40110084469313	62.49276171176402	61.97927761080141	61.09583453871943	62.50445159964153	59.45644432383761	61.629969520296775	61.79852512413409	59.45884450930298	61.68703555598413	61.70470929903988	59.45644432383761	68.43551226986534	64.9799267074656	63.33415922676086	61.633803075863305	66.24197809090087	69.6044225882403	61.629969520296775	64.9799267074656	70.11104330222808	64.7965964495688	61.80251991403682	61.31323061410154	64.40110084469313	61.79852512413409	63.33415922676086	64.7965964495688	67.60450604319746
62.79200380588597	61.95174681694335	61.08324009213202	62.76993024035874	58.618429018806246	61.35617865651032	61.699806828952916	61.95174681694335	72.46348771549646	67.35831850867464	61.939041103588494	61.89507540979886	66.66558629597324	61.13598460289481	61.08324009213202	67.35831850867464	70.81718651961837	61.065042829095546	61.82701714644851	69.5542322228404	64.19804930883379	62.76993024035874	61.939041103588494	61.065042829095546	62.80016465120354	58.602284857710636	61.33747990955813	61.68381838873914	58.618429018806246	61.89507540979886	61.82701714644851	58.602284857710636	70.92175543637406	65.84784656291339	63.63591857749998	61.35617865651032	66.66558629597324	69.5542322228404	61.33747990955813	65.84784656291339	70.31604589390946	64.74298343283105	61.699806828952916	61.13598460289481	64.19804930883379	61.68381838873914	63.63591857749998	64.74298343283105	67.61760314321913
63.291034111562645	62.328225148348885	60.606188167912336	63.275827161191025	56.882427675669106	60.49427319070499	60.65587712158382	62.328225148348885	69.61700480174703	65.55014434192572	62.32037626510679	60.4556081457491	65.02169351052447	60.9109528286345	60.606188167912336	65.55014434192572	71.40423768855688	60.59525192980865	63.744349816353875	70.55229751003637	66.38570450436112	63.275827161191025	62.32037626510679	60.59525192980865	63.29560950955957	56.87325133514717	60.48310352820531	60.646254116177005	56.882427675669106	60.4556081457491	63.744349816353875	56.87325133514717	77.1243891007928	69.05490435684406	67.75328275373334	60.49427319070499	65.02169351052447	70.55229751003637	60.48310352820531	69.05490435684406	71.9990157455637	67.42906385020525	60.65587712158382	60.9109528286345	66.38570450436112	60.646254116177005	67.75328275373334	67.42906385020525	71.0678575915008
63.12932969785836	62.61420125682319	60.92413334570161	63.11654369606525	57.374308102988486	60.87674384820342	60.77983315160254	62.61420125682319	67.14593129081139	63.829906713202334	62.60845055501793	59.36276710103359	63.493664767329435	60.80544856676653	60.92413334570161	63.829906713202334	69.93576013560927	60.91620559609351	62.73068670119499	69.19418504277353	66.20020418405197	63.11654369606525	62.60845055501793	60.91620559609351	63.13244384110419	57.36792829973246	60.86866213181681	60.77261617349338	57.374308102988486	59.36276710103359	62.73068670119499	57.36792829973246	75.60602287532906	67.85117839757628	67.47883126610196	60.87674384820342	63.493664767329435	69.19418504277353	60.86866213181681	67.85117839757628	70.656729876889	67.18750218139171	60.77983315160254	60.80544856676653	66.20020418405197	60.77261617349338	67.47883126610196	67.18750218139171	71.08808363023432
62.45997323891743	62.17731479815612	61.23552566940786	62.44822184220931	59.52476764448781	61.765606655188556	61.70526440832779	62.17731479815612	68.53648157984733	64.8169575771697	62.172983581599475	60.913937975181675	64.63333581445019	61.17054657783132	61.23552566940786	64.8169575771697	69.43885729850972	61.2294871234279	61.59863034182558	68.483642395635	64.94256629622147	62.44822184220931	62.172983581599475	61.2294871234279	62.46222987721626	59.52007999918825	61.75941681046915	61.69941887505316	59.52476764448781	60.913937975181675	61.59863034182558	59.52007999918825	68.5254258934527	64.86483805781843	64.15053629420822	61.765606655188556	64.63333581445019	68.483642395635	61.75941681046915	64.86483805781843	69.21811311916532	65.32212184185889	61.70526440832779	61.17054657783132	64.94256629622147	61.69941887505316	64.15053629420822	65.32212184185889	68.89370494801322
62.26146894596251	61.8962800496812	61.1096932125688	62.244483882260795	60.15119232492526	61.873821588039945	61.89108507246697	61.8962800496812	74.29422217470126	68.38761126566013	61.887997538992146	62.16362661696135	67.46748257306709	60.8670945168152	61.1096932125688	68.38761126566013	71.82844423110805	61.097465296338385	62.0425491907425	70.28778834198744	64.65921360604905	62.244483882260795	61.887997538992146	61.097465296338385	62.266924544437686	60.14038167914406	61.86116171287849	61.879847042516424	60.15119232492526	62.16362661696135	62.0425491907425	60.14038167914406	66.59872523083446	64.56731038106062	63.401895410708036	61.873821588039945	67.46748257306709	70.28778834198744	61.86116171287849	64.56731038106062	70.38050198809121	64.91924274814235	61.89108507246697	60.8670945168152	64.65921360604905	61.879847042516424	63.401895410708036	64.91924274814235	68.5534466254126
