2.96961206943328	0.8669403319713108	0.002727175596741588	0.40598050104002237	0.35181537661580137	0.21378814214247732	0.6113942721485313
0.8669403319713	0.07812190380728055	0.12504970789258246	0.09741271185217978	0.09607883637570364	0.09893435508024426	0.18746153417192896
0.002727175596741591	0.12504970789258207	0.2741392078728184	0.22981463821726422	0.3796669792696839	0.1594558462343723	0.42249757489213186
0.4059805010400257	0.09741271185218092	0.22981463821726755	0.19665074622017126	0.2115458898703665	0.14186180410477905	0.36499093501821134
0.35181537661579865	0.09607883637570286	0.3796669792696852	0.2115458898703674	0.18417215200263565	0.16300036565360057	0.38732857601902704
0.21378814214247688	0.09893435508024458	0.1594558462343747	0.1418618041047781	0.16300036565359927	0.1336224254167341	0.29185001229543067
0.6113942721485304	0.1874615341719294	0.4224975748921314	0.36499093501821195	0.387328576019026	0.29185001229543006	0.3002512544185514
0.14152424386454965	0.16689763553378478	0.1455979259689669	0.4890110800713103	0.14249015567874396	0.1948787641200245	0.14463458391236714
0.16689763553378337	0.21658249370391675	0.16180353632604394	0.45454321062490444	0.15557109204556654	0.26164128007899984	0.21330388901495564
0.145597925968964	0.16180353632604302	0.12374311675828154	0.3863805300284521	0.12887921567416558	0.20221638553582885	0.1811037616119805
0.4890110800713147	0.45454321062490355	0.3863805300284583	0.0027016582763304425	1.0703024940452854	0.4185514057823946	3.791161201233358
0.14249015567874215	0.15557109204556524	0.1288792156741653	1.070302494045273	0.11621422852175847	0.23591159103287737	0.21296091371780562
0.19487876412002506	0.26164128007899806	0.20221638553582852	0.41855140578239836	0.23591159103287285	0.20650259120003753	0.3633615753308517
0.14463458391236814	0.21330388901495353	0.18110376161198083	3.79116120123345	0.2129609137178044	0.3633615753308513	0.23371250148883363
