3.597132326082765e6	3.5971013931458835e6	3.5970985129789845e6	3.5971018760235957e6	3.5971018628433775e6	3.5971018770550755e6	3.5971018857560125e6	3.597101818885629e6	3.5971353662313097e6	3.5971013931458835e6	3.5971142310744235e6	3.5971063286217805e6	3.5971105655568317e6	3.597110560211831e6	3.5971105665585124e6	3.5971105744294543e6	3.5971106207575114e6	3.597115000810642e6	3.5970985129789845e6	3.5971063286217805e6	3.597122961739377e6	3.5971089017363912e6	3.597108908798535e6	3.597108914452307e6	3.597108918654325e6	3.5971096764516393e6	3.5971068626815956e6	3.5971018760235957e6	3.5971105655568317e6	3.5971089017363912e6	3.597113698303047e6	3.5971136629791125e6	3.5971136710641347e6	3.5971136790604466e6	3.5971137057420285e6	3.5971124715239867e6	3.5971018628433775e6	3.597110560211831e6	3.597108908798535e6	3.5971136629791125e6	3.5971136853923267e6	3.5971136632578615e6	3.5971136712644775e6	3.5971136978262393e6	3.5971124549317397e6	3.5971018770550755e6	3.5971105665585124e6	3.597108914452307e6	3.5971136710641347e6	3.5971136632578615e6	3.5971136767954575e6	3.597113679347463e6	3.597113706022317e6	3.5971124663978117e6	3.5971018857560125e6	3.5971105744294543e6	3.597108918654325e6	3.5971136790604466e6	3.5971136712644775e6	3.597113679347463e6	3.5971136942824502e6	3.5971137142149536e6	3.5971124704508395e6	3.597101818885629e6	3.5971106207575114e6	3.5971096764516393e6	3.5971137057420285e6	3.5971136978262393e6	3.597113706022317e6	3.5971137142149536e6	3.597114262329384e6	3.597112435145078e6	3.5971353662313097e6	3.597115000810642e6	3.5971068626815956e6	3.5971124715239867e6	3.5971124549317397e6	3.5971124663978117e6	3.5971124704508395e6	3.597112435145078e6	3.597149575716814e6
3.597119262036374e6	3.5971059232549e6	3.5971060682135364e6	3.5971070501825437e6	3.597107044709157e6	3.597107059954e6	3.597107067927945e6	3.597107069585007e6	3.5971252792813657e6	3.5971059232549e6	3.5971126700169197e6	3.5971087813786347e6	3.5971098415650115e6	3.597109842704052e6	3.597109852222023e6	3.5971098599912724e6	3.597109865417139e6	3.597117512973881e6	3.5971060682135364e6	3.5971087813786347e6	3.597113957659208e6	3.597110503647169e6	3.597110510781122e6	3.5971105212758267e6	3.597110528183403e6	3.597110543559986e6	3.597114795620088e6	3.5971070501825437e6	3.5971098415650115e6	3.597110503647169e6	3.5971117208927176e6	3.5971116506106528e6	3.597111662009243e6	3.5971116698667393e6	3.5971116750109876e6	3.597116350314532e6	3.597107044709157e6	3.597109842704052e6	3.597110510781122e6	3.5971116506106528e6	3.5971116922308267e6	3.5971116604425423e6	3.597111668317048e6	3.5971116733874674e6	3.597116334966344e6	3.597107059954e6	3.597109852222023e6	3.5971105212758267e6	3.597111662009243e6	3.5971116604425423e6	3.597111680606456e6	3.597111679738418e6	3.597111684833492e6	3.597116347319527e6	3.597107067927945e6	3.5971098599912724e6	3.597110528183403e6	3.5971116698667393e6	3.597111668317048e6	3.597111679738418e6	3.5971116923695356e6	3.597111692706011e6	3.59711635168539e6	3.597107069585007e6	3.597109865417139e6	3.597110543559986e6	3.5971116750109876e6	3.5971116733874674e6	3.597111684833492e6	3.597111692706011e6	3.5971117247265643e6	3.597116360665323e6	3.5971252792813657e6	3.597117512973881e6	3.597114795620088e6	3.597116350314532e6	3.597116334966344e6	3.597116347319527e6	3.59711635168539e6	3.597116360665323e6	3.5971409218313685e6
3.5971242572714007e6	3.5971047215018086e6	3.59710422019294e6	3.597104990074389e6	3.5971049387024385e6	3.597105000349792e6	3.5971050076336656e6	3.5971050078990646e6	3.5971293267821115e6	3.5971047215018086e6	3.5971120293349647e6	3.597110129499269e6	3.5971110645525157e6	3.597111033983726e6	3.5971110756758656e6	3.597111082584055e6	3.59711108826955e6	3.597115854761904e6	3.59710422019294e6	3.597110129499269e6	3.597113650781966e6	3.597110748203965e6	3.5971107246558117e6	3.5971107652620296e6	3.5971107714220257e6	3.59711078553663e6	3.597114068898442e6	3.597104990074389e6	3.5971110645525157e6	3.597110748203965e6	3.597111779305349e6	3.5971116807714934e6	3.597111724414772e6	3.597111731342466e6	3.597111736998821e6	3.5971153585240874e6	3.5971049387024385e6	3.597111033983726e6	3.5971107246558117e6	3.5971116807714934e6	3.597111782294607e6	3.597111691544393e6	3.597111698519447e6	3.59711170404453e6	3.5971153040872314e6	3.597105000349792e6	3.5971110756758656e6	3.5971107652620296e6	3.597111724414772e6	3.597111691544393e6	3.597111741991807e6	3.597111742233758e6	3.597111747841737e6	3.5971153564020656e6	3.5971050076336656e6	3.597111082584055e6	3.5971107714220257e6	3.597111731342466e6	3.597111698519447e6	3.597111742233758e6	3.5971117544686873e6	3.597111754784748e6	3.597115359786673e6	3.5971050078990646e6	3.59711108826955e6	3.59711078553663e6	3.597111736998821e6	3.59711170404453e6	3.597111747841737e6	3.597111754784748e6	3.5971117867610203e6	3.597115368141459e6	3.5971293267821115e6	3.597115854761904e6	3.597114068898442e6	3.5971153585240874e6	3.5971153040872314e6	3.5971153564020656e6	3.597115359786673e6	3.597115368141459e6	3.5971436627985477e6
3.5971965958318873e6	3.597094451454588e6	3.5970939384520384e6	3.5970836738463906e6	3.5970764606648283e6	3.5970937626398187e6	3.5970937706228467e6	3.597093763210417e6	3.597183058737399e6	3.597094451454588e6	3.59712115304647e6	3.5971203620778257e6	3.5971111783277146e6	3.5971145943625397e6	3.597120648144687e6	3.5971206723241177e6	3.597120676567404e6	3.5971072594555607e6	3.5970939384520384e6	3.5971203620778257e6	3.597124086212596e6	3.5971096275893752e6	3.597114902302555e6	3.597121224808221e6	3.597121248174066e6	3.5971212556902827e6	3.59710541734041e6	3.5970836738463906e6	3.5971111783277146e6	3.5971096275893752e6	3.5971343900851314e6	3.5971127720009433e6	3.597112053871141e6	3.597112074175165e6	3.597112090850278e6	3.5971027182983225e6	3.5970764606648283e6	3.5971145943625397e6	3.597114902302555e6	3.5971127720009433e6	3.597128516579472e6	3.597115353180916e6	3.597115386537098e6	3.597115387698056e6	3.59709320513897e6	3.5970937626398187e6	3.597120648144687e6	3.597121224808221e6	3.597112053871141e6	3.597115353180916e6	3.597121571844709e6	3.5971215578107284e6	3.597121562208355e6	3.5971061329580764e6	3.5970937706228467e6	3.5971206723241177e6	3.597121248174066e6	3.597112074175165e6	3.597115386537098e6	3.5971215578107284e6	3.5971215854142406e6	3.5971215865971386e6	3.5971061393983173e6	3.597093763210417e6	3.597120676567404e6	3.5971212556902827e6	3.597112090850278e6	3.597115387698056e6	3.597121562208355e6	3.5971215865971386e6	3.597121607198965e6	3.597106141002497e6	3.597183058737399e6	3.5971072594555607e6	3.59710541734041e6	3.5971027182983225e6	3.59709320513897e6	3.5971061329580764e6	3.5971061393983173e6	3.597106141002497e6	3.5971842609516764e6
3.5972003344344334e6	3.597095340977301e6	3.5970899783215257e6	3.597080789460755e6	3.5970725108947023e6	3.597089657603125e6	3.597089661663686e6	3.5970896540292436e6	3.5971881473548645e6	3.597095340977301e6	3.597121934420159e6	3.597117473986416e6	3.5971100942610833e6	3.597112514810927e6	3.5971180985053442e6	3.597118111857658e6	3.597118116091704e6	3.5971096031134785e6	3.5970899783215257e6	3.597117473986416e6	3.597129453560456e6	3.59711309959035e6	3.597117835117269e6	3.59712452679665e6	3.59712453957039e6	3.5971245511848116e6	3.597099329348583e6	3.597080789460755e6	3.5971100942610833e6	3.59711309959035e6	3.597137860441692e6	3.597117069776155e6	3.5971174925319e6	3.5971175056549236e6	3.597117520218075e6	3.5970978108755737e6	3.5970725108947023e6	3.597112514810927e6	3.597117835117269e6	3.597117069776155e6	3.5971320813797265e6	3.597118950428995e6	3.597118971277299e6	3.597118972614368e6	3.5970879200181416e6	3.597089657603125e6	3.5971180985053442e6	3.59712452679665e6	3.5971174925319e6	3.597118950428995e6	3.597125530418587e6	3.5971255233930363e6	3.597125528790685e6	3.5971004704250405e6	3.597089661663686e6	3.597118111857658e6	3.59712453957039e6	3.5971175056549236e6	3.597118971277299e6	3.5971255233930363e6	3.597125540946518e6	3.597125542923449e6	3.597100472779012e6	3.5970896540292436e6	3.597118116091704e6	3.5971245511848116e6	3.597117520218075e6	3.597118972614368e6	3.597125528790685e6	3.597125542923449e6	3.597125565030458e6	3.5971004730746546e6	3.5971881473548645e6	3.5971096031134785e6	3.597099329348583e6	3.5970978108755737e6	3.5970879200181416e6	3.5971004704250405e6	3.597100472779012e6	3.5971004730746546e6	3.5971917371220244e6
3.597205048792754e6	3.5971016634114617e6	3.59706389680608e6	3.5970623786469204e6	3.5970612830523876e6	3.597062610207789e6	3.597062622984586e6	3.5970626010467326e6	3.5972066591473836e6	3.5971016634114617e6	3.5971265195237654e6	3.59710088383021e6	3.5971021667594975e6	3.597102213609646e6	3.5971024543219674e6	3.597102462598052e6	3.597102463188036e6	3.5971242460706215e6	3.59706389680608e6	3.59710088383021e6	3.5971466040612105e6	3.597141132331453e6	3.5971408361822423e6	3.597141585746364e6	3.5971415893779714e6	3.5971416157589867e6	3.5970660077601857e6	3.5970623786469204e6	3.5971021667594975e6	3.597141132331453e6	3.59714780839115e6	3.597145911141063e6	3.59714677781743e6	3.5971467842664625e6	3.597146791259104e6	3.597065337760603e6	3.5970612830523876e6	3.597102213609646e6	3.5971408361822423e6	3.597145911141063e6	3.5971471351236887e6	3.597146053563291e6	3.5971460610495145e6	3.5971460663182773e6	3.5970645340779135e6	3.597062610207789e6	3.5971024543219674e6	3.597141585746364e6	3.59714677781743e6	3.597146053563291e6	3.5971469494722644e6	3.597146951984337e6	3.5971469586166297e6	3.5970653582440885e6	3.597062622984586e6	3.597102462598052e6	3.5971415893779714e6	3.5971467842664625e6	3.5971460610495145e6	3.597146951984337e6	3.5971469687196705e6	3.597146965035374e6	3.597065363981911e6	3.5970626010467326e6	3.597102463188036e6	3.5971416157589867e6	3.597146791259104e6	3.5971460663182773e6	3.5971469586166297e6	3.597146965035374e6	3.5971469943255945e6	3.5970653528442867e6	3.5972066591473836e6	3.5971242460706215e6	3.5970660077601857e6	3.597065337760603e6	3.5970645340779135e6	3.5970653582440885e6	3.597065363981911e6	3.5970653528442867e6	3.597227126633592e6
3.5971054297473617e6	3.5970994318277803e6	3.597103774319015e6	3.597105415721758e6	3.5971052697016634e6	3.597105422591778e6	3.5971054343018285e6	3.597105431247059e6	3.5971062788625346e6	3.5970994318277803e6	3.597100052682149e6	3.597098472148415e6	3.5970994369574217e6	3.5970993144559464e6	3.597099447306275e6	3.59709946056817e6	3.597099456179538e6	3.5971007747793663e6	3.597103774319015e6	3.597098472148415e6	3.59711160632456e6	3.5971037695387728e6	3.5971036554464647e6	3.597103784393179e6	3.597103793415864e6	3.5971038233370255e6	3.5971045261090086e6	3.597105415721758e6	3.5970994369574217e6	3.5971037695387728e6	3.5971054553130106e6	3.5971052740764823e6	3.597105426790148e6	3.597105438496604e6	3.597105435475399e6	3.5971062822091924e6	3.5971052697016634e6	3.5970993144559464e6	3.5971036554464647e6	3.5971052740764823e6	3.5971054579412355e6	3.5971052807989633e6	3.597105292643088e6	3.5971052893323493e6	3.597106138272946e6	3.597105422591778e6	3.597099447306275e6	3.597103784393179e6	3.597105426790148e6	3.5971052807989633e6	3.5971054411835712e6	3.5971054453542717e6	3.5971054423142956e6	3.5971062883401727e6	3.5971054343018285e6	3.59709946056817e6	3.597103793415864e6	3.597105438496604e6	3.597105292643088e6	3.5971054453542717e6	3.597105463511186e6	3.59710545403969e6	3.5971062995550036e6	3.597105431247059e6	3.597099456179538e6	3.5971038233370255e6	3.597105435475399e6	3.5971052893323493e6	3.5971054423142956e6	3.59710545403969e6	3.5971054916259972e6	3.5971062973851054e6	3.5971062788625346e6	3.5971007747793663e6	3.5971045261090086e6	3.5971062822091924e6	3.597106138272946e6	3.5971062883401727e6	3.5971062995550036e6	3.5971062973851054e6	3.5971082381308167e6
3.5971108104994353e6	3.59710207194195e6	3.5971064793036175e6	3.5971108035246837e6	3.5971105366534423e6	3.597110715010964e6	3.597110810527239e6	3.5971106778032575e6	3.5971124611259545e6	3.59710207194195e6	3.597104259088439e6	3.5970999568374637e6	3.597102079673231e6	3.5971018727809447e6	3.5971019954801435e6	3.5971020899348785e6	3.5971021689014193e6	3.597105575180594e6	3.5971064793036175e6	3.5970999568374637e6	3.597126368533583e6	3.5971064780277573e6	3.5971062886002567e6	3.5971064286005106e6	3.5971064892517976e6	3.5971098270335337e6	3.597107726491426e6	3.5971108035246837e6	3.597102079673231e6	3.5971064780277573e6	3.5971108229080653e6	3.597110542848008e6	3.597110721087049e6	3.5971108165995395e6	3.597110683995451e6	3.5971124652217287e6	3.5971105366534423e6	3.5971018727809447e6	3.5971062886002567e6	3.597110542848008e6	3.597110803174016e6	3.597110453687571e6	3.5971105499074245e6	3.5971104112144206e6	3.597112211372409e6	3.597110715010964e6	3.5971019954801435e6	3.5971064286005106e6	3.597110721087049e6	3.597110453687571e6	3.597110779800566e6	3.5971107280873e6	3.597110598166136e6	3.5971123780095973e6	3.597110810527239e6	3.5971020899348785e6	3.5971064892517976e6	3.5971108165995395e6	3.5971105499074245e6	3.5971107280873e6	3.5971108277966185e6	3.597110691605228e6	3.5971124709195723e6	3.5971106778032575e6	3.5971021689014193e6	3.5971098270335337e6	3.597110683995451e6	3.5971104112144206e6	3.597110598166136e6	3.597110691605228e6	3.59711283998455e6	3.597112361004027e6	3.5971124611259545e6	3.597105575180594e6	3.597107726491426e6	3.5971124652217287e6	3.597112211372409e6	3.5971123780095973e6	3.5971124709195723e6	3.597112361004027e6	3.597116990980634e6
3.5971248248591125e6	3.5971027123074224e6	3.5971145078144283e6	3.5971035052594496e6	3.59709920680504e6	3.597124817922512e6	3.5971137862002715e6	3.5971144836724233e6	3.597124764032302e6	3.5971027123074224e6	3.5971519791526827e6	3.5971534371044217e6	3.597151884893262e6	3.5971739168258277e6	3.5971027144637913e6	3.5971731556631303e6	3.5971671386842234e6	3.597103129357229e6	3.5971145078144283e6	3.5971534371044217e6	3.597219000610692e6	3.5971458372356226e6	3.597175353084857e6	3.597114509046851e6	3.5971790251427633e6	3.5971975679423343e6	3.5971142167631304e6	3.5971035052594496e6	3.597151884893262e6	3.5971458372356226e6	3.5972846536375284e6	3.597252371637122e6	3.597103509372536e6	3.597235015318808e6	3.597215268787782e6	3.5971035765049e6	3.59709920680504e6	3.5971739168258277e6	3.597175353084857e6	3.597252371637122e6	3.5972811061907397e6	3.5970992093452103e6	3.597247288738418e6	3.5972267863428127e6	3.597099084077617e6	3.597124817922512e6	3.5971027144637913e6	3.597114509046851e6	3.597103509372536e6	3.5970992093452103e6	3.5971248213633928e6	3.5971137875879006e6	3.5971144858148796e6	3.597124761271482e6	3.5971137862002715e6	3.5971731556631303e6	3.5971790251427633e6	3.597235015318808e6	3.597247288738418e6	3.5971137875879006e6	3.5972380850310894e6	3.5972223041025563e6	3.5971134951141756e6	3.5971144836724233e6	3.5971671386842234e6	3.5971975679423343e6	3.597215268787782e6	3.5972267863428127e6	3.5971144858148796e6	3.5972223041025563e6	3.5972253629374276e6	3.5971142646957096e6	3.597124764032302e6	3.597103129357229e6	3.5971142167631304e6	3.5971035765049e6	3.597099084077617e6	3.597124761271482e6	3.5971134951141756e6	3.5971142646957096e6	3.597125352433091e6
3.5971139098204356e6	3.597113903521911e6	3.5971208200175017e6	3.5970969598038364e6	3.5971052961959005e6	3.5971138958297824e6	3.597116127549348e6	3.597117161382132e6	3.597114061271489e6	3.597113903521911e6	3.5971139105073973e6	3.5971208204802037e6	3.597096967871493e6	3.5971053012594525e6	3.597113898520178e6	3.5971161299071033e6	3.597117164527647e6	3.597114063837119e6	3.5971208200175017e6	3.5971208204802037e6	3.5971891822948502e6	3.5970892713130647e6	3.597110321751497e6	3.597120817372589e6	3.5971238463449148e6	3.597149402238161e6	3.5971207085394966e6	3.5970969598038364e6	3.597096967871493e6	3.5970892713130647e6	3.5971326236576126e6	3.597103620320261e6	3.5970969634387875e6	3.597107212902491e6	3.5971058673103335e6	3.597097439397216e6	3.5971052961959005e6	3.5971053012594525e6	3.597110321751497e6	3.597103620320261e6	3.5971214477756727e6	3.597105290732352e6	3.5971133727955846e6	3.597111445316087e6	3.5971054838731303e6	3.5971138958297824e6	3.597113898520178e6	3.597120817372589e6	3.5970969634387875e6	3.597105290732352e6	3.59711391017867e6	3.597116122370331e6	3.5971171590503003e6	3.597114056105506e6	3.597116127549348e6	3.5971161299071033e6	3.5971238463449148e6	3.597107212902491e6	3.5971133727955846e6	3.597116122370331e6	3.597123915686339e6	3.5971238375311485e6	3.5971162344362917e6	3.597117161382132e6	3.597117164527647e6	3.597149402238161e6	3.5971058673103335e6	3.597111445316087e6	3.5971171590503003e6	3.5971238375311485e6	3.5971402987193875e6	3.597117258034348e6	3.597114061271489e6	3.597114063837119e6	3.5971207085394966e6	3.597097439397216e6	3.5971054838731303e6	3.597114056105506e6	3.5971162344362917e6	3.597117258034348e6	3.5971145311554233e6
