3.5972239226213153e6	3.597106145276283e6	3.5970727611277187e6	3.597050473095637e6	3.597052692968393e6	3.5970711154493564e6	3.5970698907245584e6	3.5970655365088093e6	3.5972175529487436e6
3.597106145276283e6	3.5971645477002603e6	3.597147253931094e6	3.5971542952297716e6	3.5971723632178097e6	3.5971007241150606e6	3.597167442911828e6	3.597162738594278e6	3.597121197740587e6
3.5970727611277187e6	3.597147253931094e6	3.597243537483249e6	3.5971692698818753e6	3.597199283150942e6	3.597141027505188e6	3.5972045558535974e6	3.597224038117219e6	3.5970642712161904e6
3.597050473095637e6	3.5971542952297716e6	3.5971692698818753e6	3.5973148439642144e6	3.5972783925735415e6	3.597135025661203e6	3.597259268554359e6	3.5972425383461607e6	3.597055752606842e6
3.597052692968393e6	3.5971723632178097e6	3.597199283150942e6	3.5972783925735415e6	3.5973055180235812e6	3.5971277748699067e6	3.5972718609986724e6	3.5972533246729127e6	3.5970506186361704e6
3.5970711154493564e6	3.5971007241150606e6	3.597141027505188e6	3.597135025661203e6	3.5971277748699067e6	3.597157856626704e6	3.5971415875764596e6	3.597144758714234e6	3.597071708893686e6
3.5970698907245584e6	3.597167442911828e6	3.5972045558535974e6	3.597259268554359e6	3.5972718609986724e6	3.5971415875764596e6	3.597264345510394e6	3.5972497123743496e6	3.5970615009953263e6
3.5970655365088093e6	3.597162738594278e6	3.597224038117219e6	3.5972425383461607e6	3.5972533246729127e6	3.597144758714234e6	3.5972497123743496e6	3.5972544020033395e6	3.5970600150497593e6
3.5972175529487436e6	3.597121197740587e6	3.5970642712161904e6	3.597055752606842e6	3.5970506186361704e6	3.597071708893686e6	3.5970615009953263e6	3.5970600150497593e6	3.5972351278734454e6
231.16419947610052	214.8812902209611	214.5506102057174	212.20143710412154	216.82357437034182	189.0661573994034	215.70108877053408	213.14988719203302	218.1650745966569
214.8812902209611	257.62229185545357	224.52937493445532	223.7216247585205	212.97058469921598	190.6662602416328	229.15344802622627	240.1670297910203	239.77095546904056
214.5506102057174	224.52937493445532	227.10768679030707	217.94969730787184	211.57688251756258	188.47694894727772	216.24018762214214	213.64746819050185	216.70103337536494
212.20143710412154	223.7216247585205	217.94969730787184	238.76438481107616	212.32568387868304	179.39845626033812	222.32937472950272	223.1703979316754	223.00143791446428
216.82357437034182	212.97058469921598	211.57688251756258	212.32568387868304	219.6027323535839	177.75401428929496	221.7851572490682	212.618086253657	217.16301496852893
189.0661573994034	190.6662602416328	188.47694894727772	179.39845626033812	177.75401428929496	247.31372805357887	176.5370881592872	188.82000408506093	186.3003964305581
215.70108877053408	229.15344802622627	216.24018762214214	222.32937472950272	221.7851572490682	176.5370881592872	231.71369295923506	225.61369857406308	227.37078566466883
213.14988719203302	240.1670297910203	213.64746819050185	223.1703979316754	212.618086253657	188.82000408506093	225.61369857406308	242.9571255267158	233.0635767197976
218.1650745966569	239.77095546904056	216.70103337536494	223.00143791446428	217.16301496852893	186.3003964305581	227.37078566466883	233.0635767197976	242.9936815895773
58.36241191343968	19.013730043456018	20.217212044121272	15.602313838530451	1.5850820646962587	12.099893738200143	24.721429374806213	7.341224714794212	29.858023583834164
19.013730043456018	34.822104581767455	4.033754320787766	10.972299781300437	9.089682843907193	15.165790460085345	36.0483590563863	8.60017467347468	15.627629738853239
20.217212044121272	4.033754320787766	30.40006049982469	22.679325652722934	16.14535914459164	17.95570094135877	-0.25943196325709744	21.56661984782375	9.442688328159486
15.602313838530451	10.972299781300437	22.679325652722934	44.06505884101076	17.64378371754744	16.099025436718815	2.4482587857167193	14.952401453343933	5.2507285430755575
1.5850820646962587	9.089682843907193	16.14535914459164	17.64378371754744	26.92044361531349	18.79610241330306	5.486468692468294	19.81539840110704	-1.3172569891833599
12.099893738200143	15.165790460085345	17.95570094135877	16.099025436718815	18.79610241330306	24.2011849838684	6.571883930905877	19.43546908289135	5.512668568899216
24.721429374806213	36.0483590563863	-0.25943196325709744	2.4482587857167193	5.486468692468294	6.571883930905877	58.53973979576011	5.7425242894962265	8.871250843781173
7.341224714794212	8.60017467347468	21.56661984782375	14.952401453343933	19.81539840110704	19.43546908289135	5.7425242894962265	26.56911152714607	-1.862968083829949
29.858023583834164	15.627629738853239	9.442688328159486	5.2507285430755575	-1.3172569891833599	5.512668568899216	8.871250843781173	-1.862968083829949	42.83783386878137
