43089.662739573396	43086.57744855599	43089.00712758093	43089.69087900411	43086.57744855599	43084.34152068065	43086.024902290694	43086.61609903702	43089.00712758093	43086.024902290694	43088.50669581239	43089.044915928585	43089.69087900411	43086.61609903702	43089.044915928585	43089.74194691456
43081.635323420596	43081.16960804425	43080.517886017726	43081.6370004255	43081.16960804425	43080.822237951776	43080.10261236412	43081.18437205499	43080.517886017726	43080.10261236412	43079.85875289337	43080.53517234554	43081.6370004255	43081.18437205499	43080.53517234554	43081.66036065379
43080.87974612495	43080.630272472605	43079.78061493151	43080.88747062621	43080.630272472605	43080.44638576792	43079.563230546286	43080.650010446596	43079.78061493151	43079.563230546286	43079.159485847464	43079.80362352126	43080.88747062621	43080.650010446596	43079.80362352126	43080.917328605574
43078.99692631735	43078.77264500652	43078.74085917154	43079.01776735876	43078.77264500652	43078.61610302184	43078.53229961983	43078.804613121654	43078.74085917154	43078.53229961983	43078.59743711972	43078.77359704037	43079.01776735876	43078.804613121654	43078.77359704037	43079.06146274683
43078.95094384224	43078.69288441669	43078.8057693606	43078.99372386989	43078.69288441669	43078.51271500073	43078.559871530655	43078.74492530369	43078.8057693606	43078.559871530655	43078.724512668574	43078.858312204145	43078.99372386989	43078.74492530369	43078.858312204145	43079.062293483206
43079.644255765386	43079.3655326802	43079.240849259084	43079.70253015158	43079.3655326802	43079.16585902263	43078.97931605079	43079.43153286365	43079.240849259084	43078.97931605079	43079.01198641774	43079.30918088572	43079.70253015158	43079.43153286365	43079.30918088572	43079.78952976018
43080.52416353855	43080.33733612977	43079.63925185804	43080.61999406362	43080.33733612977	43080.200024122765	43079.47298530911	43080.44048342697	43079.63925185804	43079.47298530911	43079.156179772835	43079.75256212126	43080.61999406362	43080.44048342697	43079.75256212126	43080.758664654786
43078.984679395806	43078.92283217662	43078.85753237112	43079.22754153388	43078.92283217662	43078.884837063364	43078.80929702861	43079.17898603631	43078.85753237112	43078.80929702861	43078.79436297952	43079.11638086	43079.22754153388	43079.17898603631	43079.11638086	43079.557454326634
43078.351426148074	43078.23992731083	43078.263472953266	43078.401207085546	43078.23992731083	43078.174768235396	43078.18289071958	43078.32049929366	43078.263472953266	43078.18289071958	43078.220142227525	43078.34429063157	43078.401207085546	43078.32049929366	43078.34429063157	43078.51099485883
43078.348153005114	43078.22374140585	43078.28013859382	43078.396928742004	43078.22374140585	43078.14313398017	43078.1728595539	43078.28937333836	43078.28013859382	43078.1728595539	43078.245401990884	43078.34596310346	43078.396928742004	43078.28937333836	43078.34596310346	43078.48438561921
43078.41382591984	43078.31655998515	43078.34676960069	43078.505815231176	43078.31655998515	43078.25547976724	43078.26709767693	43078.42598603687	43078.34676960069	43078.26709767693	43078.313025862095	43078.456510365024	43078.505815231176	43078.42598603687	43078.456510365024	43078.64907202333
43078.46314488278	43078.33598659296	43078.39473799514	43078.54014259353	43078.33598659296	43078.25642379873	43078.29101888862	43078.436303682945	43078.39473799514	43078.29101888862	43078.36088858219	43078.49522994184	43078.54014259353	43078.436303682945	43078.49522994184	43078.67316293
43078.45924432884	43078.356610777155	43078.38994172738	43078.55720004067	43078.356610777155	43078.29363108349	43078.30903577732	43078.4761823452	43078.38994172738	43078.30903577732	43078.35556854354	43078.50979652345	43078.55720004067	43078.4761823452	43078.50979652345	43078.71431664296
43078.32273855002	43078.2104009405	43078.24047069442	43078.367367984334	43078.2104009405	43078.143215151154	43078.15588168716	43078.28263589055	43078.24047069442	43078.15588168716	43078.19971407237	43078.312921938945	43078.367367984334	43078.28263589055	43078.312921938945	43078.46579345444
43078.34359071893	43078.16943731131	43078.22521107305	43078.31570995825	43078.16943731131	43078.06792897999	43078.099913832644	43078.19022818125	43078.22521107305	43078.099913832644	43078.167528080696	43078.24613832593	43078.31570995825	43078.19022818125	43078.24613832593	43078.35383204123
43078.45533513879	43078.21693717547	43078.296639418506	43078.374726328286	43078.21693717547	43078.0796156244	43078.128743720685	43078.20659172079	43078.296639418506	43078.128743720685	43078.21995603652	43078.286443424855	43078.374726328286	43078.20659172079	43078.286443424855	43078.378502796106
43078.380641612785	43078.22508168579	43078.28648810947	43078.394112855625	43078.22508168579	43078.131644010784	43078.16834172929	43078.27581406062	43078.28648810947	43078.16834172929	43078.24044585806	43078.33735470965	43078.394112855625	43078.27581406062	43078.33735470965	43078.467507624984
