43246.278788297364	43242.4570994575	43244.049136653746	43246.21176609119
43242.4570994575	43247.95223885306	43248.99110911467	43250.81667254433
43244.049136653746	43248.99110911467	43251.11950199202	43252.87262380743
43246.21176609119	43250.81667254433	43252.87262380743	43255.78732185937
2476.378182795026	2457.1998678282366	2434.8167172244534	3002.3865460478987
2457.1998678282366	2540.022484109478	2515.3143767336683	3072.7956802791973
2434.8167172244534	2515.3143767336683	2493.89387283828	3044.8201875204836
3002.3865460478987	3072.7956802791973	3044.8201875204836	3882.8560462266614
15.059519794911997	13.853702861484118	13.665071154620275	14.127125671812223
13.853702861484118	14.68415512685476	13.762871720765004	13.846484651723191
13.665071154620275	13.762871720765004	15.264224853572445	14.345138266036216
14.127125671812223	13.846484651723191	14.345138266036216	14.756001733992273
