43081.551217844666	43079.68205360193	43079.70283293003	43079.80932569434	43079.68205360193	43078.79064955595	43078.79804052119	43078.90401414999	43079.70283293003	43078.79804052119	43078.83102094862	43078.9252772644	43079.80932569434	43078.90401414999	43078.9252772644	43079.05275979625
43078.275848145655	43078.1684896201	43078.19920164031	43078.31573102834	43078.1684896201	43078.101365415045	43078.112065746056	43078.22836206727	43078.19920164031	43078.112065746056	43078.16032878895	43078.25929927895	43078.31573102834	43078.22836206727	43078.25929927895	43078.39664656545
43078.33808315583	43078.23613368108	43078.26755842213	43078.40331741831	43078.23613368108	43078.17224109375	43078.184391616225	43078.31996396464	43078.26755842213	43078.184391616225	43078.23195328682	43078.35164999955	43078.40331741831	43078.31996396464	43078.35164999955	43078.514330905564
43078.38663456774	43078.25217592034	43078.32075744958	43078.43779607499	43078.25217592034	43078.16397921234	43078.20241867737	43078.319149721974	43078.32075744958	43078.20241867737	43078.2869698505	43078.38791197696	43078.43779607499	43078.319149721974	43078.38791197696	43078.5266993363
43078.42789025078	43078.30643589512	43078.36549527279	43078.50416258656	43078.30643589512	43078.22802077748	43078.261188457385	43078.3996666265	43078.36549527279	43078.261188457385	43078.33397940466	43078.4589294187	43078.50416258656	43078.3996666265	43078.4589294187	43078.62668214079
43078.369375309936	43078.20965998056	43078.28956820627	43078.38446738476	43078.20965998056	43078.10891271961	43078.15769019448	43078.25234909305	43078.28956820627	43078.15769019448	43078.249826717896	43078.33237409224	43078.38446738476	43078.25234909305	43078.33237409224	43078.445328905815
43078.4066361743	43078.220884517126	43078.31717511967	43078.402124470646	43078.220884517126	43078.103924108	43078.16429614153	43078.24895525737	43078.31717511967	43078.16429614153	43078.27278128423	43078.34535418536	43078.402124470646	43078.24895525737	43078.34535418536	43078.44561899593
43078.39191829446	43078.235184867604	43078.29163005407	43078.40374537332	43078.235184867604	43078.14251636769	43078.175856958966	43078.28783368294	43078.29163005407	43078.175856958966	43078.24277905021	43078.34442115349	43078.40374537332	43078.28783368294	43078.34442115349	43078.48042983813
43078.409509115925	43078.18623525658	43078.25817845374	43078.334807680934	43078.18623525658	43078.05701244651	43078.0996650235	43078.17602794372	43078.25817845374	43078.0996650235	43078.18465503799	43078.24811666106	43078.334807680934	43078.17602794372	43078.24811666106	43078.337376096446
43078.421994113894	43078.20654518949	43078.28959139543	43078.36901562915	43078.20654518949	43078.07912759891	43078.13051309643	43078.209688949064	43078.28959139543	43078.13051309643	43078.225209058575	43078.2928688666	43078.36901562915	43078.209688949064	43078.2928688666	43078.386519808584
43078.49610745774	43078.256984457395	43078.355602450945	43078.43655594355	43078.256984457395	43078.1154208479	43078.17862946386	43078.25934419342	43078.355602450945	43078.17862946386	43078.28763608875	43078.35810066242	43078.43655594355	43078.25934419342	43078.35810066242	43078.4544535604
43078.41588786336	43078.222654385085	43078.3177146139	43078.40186099281	43078.222654385085	43078.102851267504	43078.16277192276	43078.246653267255	43078.3177146139	43078.16277192276	43078.26937927918	43078.341824774805	43078.40186099281	43078.246653267255	43078.341824774805	43078.44149180511
43078.455962973254	43078.23524517318	43078.339751695574	43078.41683720603	43078.23524517318	43078.09992325389	43078.16620915631	43078.24297900442	43078.339751695574	43078.16620915631	43078.282773150604	43078.34760986117	43078.41683720603	43078.24297900442	43078.34760986117	43078.43794479511
43078.54970997541	43078.23914348043	43078.299439314505	43078.374228250286	43078.23914348043	43078.07154801623	43078.105844795005	43078.1803925321	43078.299439314505	43078.105844795005	43078.179454429526	43078.24087980999	43078.374228250286	43078.1803925321	43078.24087980999	43078.32771087192
43103.99039439328	43090.18681541588	43090.22197860097	43090.294826025216	43090.18681541588	43083.678221792696	43083.69686486298	43083.76989097512	43090.22197860097	43083.69686486298	43083.7513594949	43083.810737103755	43090.294826025216	43083.76989097512	43083.810737103755	43083.895427049356
43104.00470183947	43090.196257663876	43090.241271463856	43090.31146104147	43090.196257663876	43083.68387364737	43083.710494937004	43083.7808681528	43090.241271463856	43083.710494937004	43083.775969086884	43083.83316245382	43090.31146104147	43083.7808681528	43083.83316245382	43083.91476249985
43078.42696370238	43078.19092963924	43078.26260467984	43078.33757055746	43078.19092963924	43078.05520048092	43078.09703649596	43078.17170592365	43078.26260467984	43078.09703649596	43078.182750584565	43078.24353517892	43078.33757055746	43078.17170592365	43078.24353517892	43078.330057951964
43078.3117119728	43078.1834119101	43078.232699407556	43078.34061220253	43078.1834119101	43078.09992007831	43078.12157590002	43078.2290698943	43078.232699407556	43078.12157590002	43078.19177280148	43078.27856148308	43078.34061220253	43078.2290698943	43078.27856148308	43078.40269888726
43078.317988502335	43078.232117275096	43078.21818604364	43078.375340686136	43078.232117275096	43078.17741628506	43078.14676558751	43078.3035119641	43078.21818604364	43078.14676558751	43078.16614299228	43078.290098549594	43078.375340686136	43078.3035119641	43078.290098549594	43078.46963055947
43078.3817357739	43078.26425498761	43078.269028489034	43078.4195767509	43078.26425498761	43078.186170768786	43078.16467943351	43078.31440881462	43078.269028489034	43078.16467943351	43078.20895918225	43078.31961803265	43078.4195767509	43078.31440881462	43078.31961803265	43078.48644262565
43079.02224738137	43078.72943973533	43078.90219100429	43079.06709825616	43078.72943973533	43078.52494289204	43078.62134834403	43078.78365527651	43078.90219100429	43078.62134834403	43078.834808156695	43078.95675970543	43079.06709825616	43078.78365527651	43078.95675970543	43079.13836533573
43078.472289723315	43078.34474649426	43078.36338340819	43078.52751141736	43078.34474649426	43078.25861821274	43078.24713859668	43078.41034531844	43078.36338340819	43078.24713859668	43078.30509752099	43078.42950280386	43078.52751141736	43078.41034531844	43078.42950280386	43078.613568642664
43078.46689044197	43078.382962507785	43078.27043257542	43078.50913915478	43078.382962507785	43078.32880658673	43078.20055559692	43078.43825621009	43078.27043257542	43078.20055559692	43078.16569243612	43078.326758638475	43078.50913915478	43078.43825621009	43078.326758638475	43078.58305622039
43079.08227224162	43078.98733235299	43078.599915448365	43079.11157611716	43078.98733235299	43078.923727499205	43078.52047028931	43079.02900327582	43078.599915448365	43078.52047028931	43078.33866741175	43078.64390826058	43079.11157611716	43079.02900327582	43078.64390826058	43079.16879942651
43078.72006484464	43078.534947476546	43078.50757417752	43078.72801912602	43078.534947476546	43078.40884155874	43078.34006474959	43078.55766643475	43078.50757417752	43078.34006474959	43078.39063014716	43078.53081456501	43078.72801912602	43078.55766643475	43078.53081456501	43078.76069872547
43079.01617443398	43078.81388327654	43078.690326841046	43079.02127105015	43078.81388327654	43078.6742624405	43078.507790042575	43078.83374774582	43078.690326841046	43078.507790042575	43078.50893945333	43078.71099026255	43079.02127105015	43078.83374774582	43078.71099026255	43079.05049175516
43079.87855290633	43079.70084332596	43079.05350933042	43079.844191800774	43079.70084332596	43079.58398764614	43078.91480395326	43079.697549902616	43079.05350933042	43078.91480395326	43078.59982246157	43079.05173250887	43079.844191800774	43079.697549902616	43079.05173250887	43079.84834268815
43079.2815725735	43079.18020434719	43078.65694450311	43079.274751071345	43079.18020434719	43079.117043943595	43078.58191600095	43079.19672949503	43078.65694450311	43078.58191600095	43078.31959153106	43078.67547216585	43079.274751071345	43079.19672949503	43078.67547216585	43079.302496316486
