6012.069250669068	5990.778105964253	5991.037752241374	6002.940270166612	5995.543751930182	5990.868327449093	6000.55791129105	5995.990275372658	5990.778105964253	6009.1575315634645	5988.204685626262	5993.864602657515	5990.5634789061605	5998.572393421872	5991.307975021244	5990.44834226757	5991.037752241374	5988.204685626262	6004.12136815486	5987.218517849072	5995.5855236217685	5990.696986245857	5989.170076791169	6004.940816520469	6002.940270166612	5993.864602657515	5987.218517849072	6011.1176511479225	6003.118684046753	5996.5552896652525	6009.040125666938	5990.448791435436	5995.543751930182	5990.5634789061605	5995.5855236217685	6003.118684046753	6008.388604699091	5996.02167723806	6004.477696023813	5995.16224092508	5990.868327449093	5998.572393421872	5990.696986245857	5996.5552896652525	5996.02167723806	6004.625545459516	5995.544210561578	5991.8579849714315	6000.55791129105	5991.307975021244	5989.170076791169	6009.040125666938	6004.477696023813	5995.544210561578	6014.152253554862	5989.773561334229	5995.990275372658	5990.44834226757	6004.940816520469	5990.448791435436	5995.16224092508	5991.8579849714315	5989.773561334229	6017.4825617111455
6001.910634302406	5993.713524479257	5993.681465659043	5994.021645593739	5993.727211705963	5993.73795427139	5993.639266691486	5993.75067465599	5993.713524479257	5994.9257421266775	5994.601109522298	5994.612369562852	5994.78487507464	5994.759242349068	5994.627029624666	5994.76553985032	5993.681465659043	5994.601109522298	5994.707192211252	5994.475372349931	5994.663920915595	5994.635399156812	5994.522893099656	5994.64175382185	5994.021645593739	5994.612369562852	5994.475372349931	5994.937457371755	5994.675489585621	5994.645014761348	5994.654650340802	5994.651131047797	5993.727211705963	5994.78487507464	5994.663920915595	5994.675489585621	5994.946977361594	5994.820502066104	5994.700579928656	5994.826801266563	5993.73795427139	5994.759242349068	5994.635399156812	5994.645014761348	5994.820502066104	5994.835261102368	5994.6662330041645	5994.800672871063	5993.639266691486	5994.627029624666	5994.522893099656	5994.654650340802	5994.700579928656	5994.6662330041645	5996.746582349111	5994.672290329454	5993.75067465599	5994.76553985032	5994.64175382185	5994.651131047797	5994.826801266563	5994.800672871063	5994.672290329454	5994.813488768155
6005.546973691357	5993.247292504054	5992.60688815851	5995.6952961350635	5992.35583220422	5993.2743413448625	5994.129837382659	5994.689290411421	5993.247292504054	5996.184116068485	5994.652130738803	5994.967856823378	5995.8632173304695	5995.97629224427	5994.71432911024	5996.118309196388	5992.60688815851	5994.652130738803	5995.904148496379	5993.603089923131	5995.778613967047	5994.713556463289	5993.918578897444	5995.90431866089	5995.6952961350635	5994.967856823378	5993.603089923131	5998.254929076912	5997.216454430965	5995.020799242085	5997.34229134637	5995.388662754188	5992.35583220422	5995.8632173304695	5995.778613967047	5997.216454430965	6002.850084891996	5995.960226205343	5997.84525556229	5995.802621857485	5993.2743413448625	5995.97629224427	5994.713556463289	5995.020799242085	5995.960226205343	5996.046825383011	5994.792528048633	5996.176317749739	5994.129837382659	5994.71432911024	5993.918578897444	5997.34229134637	5997.84525556229	5994.792528048633	6002.263608150126	5994.482867470514	5994.689290411421	5996.118309196388	5995.90431866089	5995.388662754188	5995.802621857485	5996.176317749739	5994.482867470514	6001.574910768225
5997.891608084387	5997.128756116698	5997.154229524938	5995.467836134311	5997.6358442224055	5982.046953600803	5995.757467285454	5997.344806755267	5997.128756116698	5997.864210959031	5996.978966914848	5995.162058324041	5997.332083574256	5982.40773243476	5995.39644251352	5997.1704129817945	5997.154229524938	5996.978966914848	5997.295901529055	5995.200852792676	5997.714037272488	5982.511694053451	5995.617140335006	5997.199339617764	5995.467836134311	5995.162058324041	5995.200852792676	5999.361882492437	6000.476444409617	5988.887645657945	5999.535300187838	5995.375113050817	5997.6358442224055	5997.332083574256	5997.714037272488	6000.476444409617	6007.7846456045445	5983.180402913057	6001.786256473304	5997.692671545488	5982.046953600803	5982.40773243476	5982.511694053451	5988.887645657945	5983.180402913057	6059.015105557791	5986.548266214235	5982.499705477721	5995.757467285454	5995.39644251352	5995.617140335006	5999.535300187838	6001.786256473304	5986.548266214235	6005.778972240852	5995.695913114456	5997.344806755267	5997.1704129817945	5997.199339617764	5995.375113050817	5997.692671545488	5982.499705477721	5995.695913114456	5997.395849383543
6004.5435662133805	5996.175220966961	5996.624572566274	5996.399817745641	5996.740258536435	5977.06987473352	5996.350385468326	5996.64068041397	5996.175220966961	5999.232598842329	5997.252505760552	5993.8494040677715	5996.778623621707	5981.967080558202	5994.283546040953	5997.267728933356	5996.624572566274	5997.252505760552	5997.952027417462	5994.22455553677	5997.5943540475055	5982.241921638029	5994.919873695718	5997.945039346314	5996.399817745641	5993.8494040677715	5994.22455553677	5998.961199315068	5997.280119601161	5989.649521798596	5998.484387145266	5994.245945762562	5996.740258536435	5996.778623621707	5997.5943540475055	5997.280119601161	6002.014060920958	5983.7888082335785	5998.104699637571	5997.603037085803	5977.06987473352	5981.967080558202	5982.241921638029	5989.649521798596	5983.7888082335785	6063.290761118124	5987.20125809632	5982.245046026211	5996.350385468326	5994.283546040953	5994.919873695718	5998.484387145266	5998.104699637571	5987.20125809632	6003.894766194753	5994.933475957411	5996.64068041397	5997.267728933356	5997.945039346314	5994.245945762562	5997.603037085803	5982.245046026211	5994.933475957411	5997.967029605404
6004.535640364034	5995.336592134403	5997.211449931377	5996.461487090422	5997.264361761068	5976.732084580268	5996.719976604336	5997.222388140619	5995.336592134403	6003.424634500065	5995.835031350624	5993.383875744935	5995.606893474776	5980.950802199494	5993.749361439019	5995.8437505799775	5997.211449931377	5995.835031350624	5998.67127598718	5994.6312145186985	5998.579123598231	5981.626233218318	5996.114400444703	5998.667428483045	5996.461487090422	5993.383875744935	5994.6312145186985	5997.795801587751	5995.653617444191	5989.145150586537	5996.883129893558	5994.647285755553	5997.264361761068	5995.606893474776	5998.579123598231	5995.653617444191	6000.066357410642	5982.212841585322	5996.988225795935	5998.587205331613	5976.732084580268	5980.950802199494	5981.626233218318	5989.145150586537	5982.212841585322	6066.219164068886	5985.650308394969	5981.62988086223	5996.719976604336	5993.749361439019	5996.114400444703	5996.883129893558	5996.988225795935	5985.650308394969	6001.46772524742	5996.124858518192	5997.222388140619	5995.8437505799775	5998.667428483045	5994.647285755553	5998.587205331613	5981.62988086223	5996.124858518192	5998.684934510831
6007.268868329704	5984.623869614567	6001.221376314188	5998.214698942695	6001.373075798179	5977.464292236193	6000.229034718894	6001.231097933363	5984.623869614567	6046.58846285198	5979.560859236555	5986.570709477069	5978.989371486403	5977.405179088307	5980.337638463815	5979.56745516464	6001.221376314188	5979.560859236555	6004.636399991545	5997.369397970847	6004.790801862878	5983.022407157452	6001.716394865009	6004.635987180947	5998.214698942695	5986.570709477069	5997.369397970847	5998.545709079106	5997.976461040771	5989.379393744797	5998.548238430486	5997.382277043054	6001.373075798179	5978.989371486403	6004.790801862878	5997.976461040771	6005.79854901413	5983.342595952	6002.259097208109	6004.797293127044	5977.464292236193	5977.405179088307	5983.022407157452	5989.379393744797	5983.342595952	6066.915057509617	5985.960497549098	5983.025285869809	6000.229034718894	5980.337638463815	6001.716394865009	5998.548238430486	6002.259097208109	5985.960497549098	6004.869354533732	6001.723939301776	6001.231097933363	5979.56745516464	6004.635987180947	5997.382277043054	6004.797293127044	5983.025285869809	6001.723939301776	6004.6587743085865
6006.835966481229	5983.878889015732	6001.558841482793	5998.272099984825	6001.806955522098	5978.072294329313	6000.522017819295	6001.569118294669	5983.878889015732	6047.587619697666	5979.362312851691	5986.080430738182	5978.457370598897	5977.513528281139	5979.865521604119	5979.3672184430125	6001.558841482793	5979.362312851691	6004.513294469742	5997.583339298009	6004.779675653482	5983.0117191067	6001.908072750999	6004.5116568344765	5998.272099984825	5986.080430738182	5997.583339298009	5998.779993495629	5998.509299004967	5989.541422786979	5998.792551338208	5997.597747918004	6001.806955522098	5978.457370598897	6004.779675653482	5998.509299004967	6006.351722481141	5983.47916973386	6002.728891944093	6004.787800187523	5978.072294329313	5977.513528281139	5983.0117191067	5989.541422786979	5983.47916973386	6066.2759009318925	5985.92785057466	5983.015231043442	6000.522017819295	5979.865521604119	6001.908072750999	5998.792551338208	6002.728891944093	5985.92785057466	6005.016996769558	6001.91766069402	6001.569118294669	5979.3672184430125	6004.5116568344765	5997.597747918004	6004.787800187523	5983.015231043442	6001.91766069402	6004.530225640367
6000.159652712655	5983.533651194464	5997.819090731517	5996.441244372632	5997.887338677747	5994.896513804457	5997.812929506132	5997.8367331780555	5983.533651194464	6040.608208109659	5982.139935884719	5986.568375898737	5981.972067195929	5981.4156914389405	5982.132661096133	5982.155534811673	5997.819090731517	5982.139935884719	5998.836187824299	5996.387071784671	5998.91716616364	5996.229640359948	5998.81086511317	5998.844297974662	5996.441244372632	5986.568375898737	5996.387071784671	5997.2685784563755	5996.531199635605	5995.043431155963	5996.419173754106	5996.411914269765	5997.887338677747	5981.972067195929	5998.91716616364	5996.531199635605	5999.23222991032	5996.302068737206	5998.8997331282835	5998.930767391675	5994.896513804457	5981.4156914389405	5996.229640359948	5995.043431155963	5996.302068737206	6007.93980801191	5996.224321709681	5996.242232397505	5997.812929506132	5982.132661096133	5998.81086511317	5996.419173754106	5998.8997331282835	5996.224321709681	5998.913198723506	5998.824727200083	5997.8367331780555	5982.155534811673	5998.844297974662	5996.411914269765	5998.930767391675	5996.242232397505	5998.824727200083	5998.923534282583
5996.325171998575	5994.329492340234	5996.124863053918	5994.819658462867	5996.187715445529	5989.471595447977	5996.014401816906	5996.139029723069	5994.329492340234	6000.535981976258	5994.331024955329	5993.690703005159	5994.350984762897	5988.422276695845	5994.2223465510715	5994.343779021582	5996.124863053918	5994.331024955329	5996.162334520128	5994.772548406962	5996.206100871754	5989.560598284909	5996.026508516056	5996.15586367309	5994.819658462867	5993.690703005159	5994.772548406962	5996.338534723716	5994.983171050099	5991.766095128999	5994.932605264914	5994.79510484779	5996.187715445529	5994.350984762897	5996.206100871754	5994.983171050099	5996.649132689608	5989.586567500179	5996.110634065316	5996.219669856456	5989.471595447977	5988.422276695845	5989.560598284909	5991.766095128999	5989.586567500179	6023.613450189119	5989.6913030150445	5989.569474983851	5996.014401816906	5994.2223465510715	5996.026508516056	5994.932605264914	5996.110634065316	5989.6913030150445	5996.568386939345	5996.040837380444	5996.139029723069	5994.343779021582	5996.15586367309	5994.79510484779	5996.219669856456	5989.569474983851	5996.040837380444	5996.177050705776
